gene_id,canonical_tx
ENSMUSG00000038311,ENSMUST00000173025
ENSMUSG00000132021,ENSMUST00000309740
ENSMUSG00000132026,ENSMUST00000309754
ENSMUSG00000092368,ENSMUST00000173900
ENSMUSG00000074136,ENSMUST00000145562
ENSMUSG00000028607,ENSMUST00000030345
ENSMUSG00000132082,ENSMUST00000310047
ENSMUSG00000132090,ENSMUST00000310080
ENSMUSG00000132093,ENSMUST00000310094
ENSMUSG00000129254,ENSMUST00000292410
ENSMUSG00000104256,ENSMUST00000292544
ENSMUSG00000110489,ENSMUST00000211989
ENSMUSG00000005952,ENSMUST00000102526
ENSMUSG00000036899,ENSMUST00000031901
ENSMUSG00000109680,ENSMUST00000310296
ENSMUSG00000029867,ENSMUST00000031900
ENSMUSG00000132136,ENSMUST00000310345
ENSMUSG00000120760,ENSMUST00000245667
ENSMUSG00000132170,ENSMUST00000310506
ENSMUSG00000132171,ENSMUST00000310507
ENSMUSG00000109823,ENSMUST00000211101
ENSMUSG00000093460,ENSMUST00000242929
ENSMUSG00000132176,ENSMUST00000310520
ENSMUSG00000132186,ENSMUST00000310555
ENSMUSG00000132203,ENSMUST00000310701
ENSMUSG00000132221,ENSMUST00000310808
ENSMUSG00000110157,ENSMUST00000209552
ENSMUSG00000132249,ENSMUST00000311125
ENSMUSG00000132292,ENSMUST00000311454
ENSMUSG00000132305,ENSMUST00000311507
ENSMUSG00000059890,ENSMUST00000117549
ENSMUSG00000132324,ENSMUST00000311602
ENSMUSG00000132360,ENSMUST00000311759
ENSMUSG00000122408,ENSMUST00000252862
ENSMUSG00000029866,ENSMUST00000031899
ENSMUSG00000132399,ENSMUST00000311939
ENSMUSG00000008932,ENSMUST00000238795
ENSMUSG00000132422,ENSMUST00000312111
ENSMUSG00000132455,ENSMUST00000312354
ENSMUSG00000132459,ENSMUST00000312387
ENSMUSG00000103788,ENSMUST00000192406
ENSMUSG00000132496,ENSMUST00000312525
ENSMUSG00000120717,ENSMUST00000245396
ENSMUSG00000132528,ENSMUST00000312742
ENSMUSG00000122480,ENSMUST00000253340
ENSMUSG00000045479,ENSMUST00000214976
ENSMUSG00000132582,ENSMUST00000312987
ENSMUSG00000132623,ENSMUST00000313217
ENSMUSG00000106008,ENSMUST00000253408
ENSMUSG00000109183,ENSMUST00000209080
ENSMUSG00000122526,ENSMUST00000253485
ENSMUSG00000132657,ENSMUST00000313432
ENSMUSG00000122531,ENSMUST00000253520
ENSMUSG00000132704,ENSMUST00000313581
ENSMUSG00000122603,ENSMUST00000253959
ENSMUSG00000025920,ENSMUST00000162751
ENSMUSG00000111241,ENSMUST00000215720
ENSMUSG00000031510,ENSMUST00000313781
ENSMUSG00000132784,ENSMUST00000314033
ENSMUSG00000132831,ENSMUST00000314212
ENSMUSG00000132851,ENSMUST00000314370
ENSMUSG00000132865,ENSMUST00000314434
ENSMUSG00000039367,ENSMUST00000048657
ENSMUSG00000132910,ENSMUST00000314800
ENSMUSG00000121510,ENSMUST00000292569
ENSMUSG00000114832,ENSMUST00000225372
ENSMUSG00000129282,ENSMUST00000292583
ENSMUSG00000110455,ENSMUST00000213082
ENSMUSG00000129288,ENSMUST00000292672
ENSMUSG00000084848,ENSMUST00000315010
ENSMUSG00000129306,ENSMUST00000292742
ENSMUSG00000028600,ENSMUST00000106709
ENSMUSG00000117204,ENSMUST00000292850
ENSMUSG00000133031,ENSMUST00000315599
ENSMUSG00000002033,ENSMUST00000002101
ENSMUSG00000118049,ENSMUST00000292949
ENSMUSG00000120588,ENSMUST00000244366
ENSMUSG00000129361,ENSMUST00000293141
ENSMUSG00000133041,ENSMUST00000315628
ENSMUSG00000129392,ENSMUST00000293419
ENSMUSG00000122697,ENSMUST00000254330
ENSMUSG00000133081,ENSMUST00000315769
ENSMUSG00000117654,ENSMUST00000234587
ENSMUSG00000089051,ENSMUST00000158426
ENSMUSG00000104588,ENSMUST00000254477
ENSMUSG00000097577,ENSMUST00000246569
ENSMUSG00000120857,ENSMUST00000246137
ENSMUSG00000133123,ENSMUST00000316065
ENSMUSG00000122758,ENSMUST00000254718
ENSMUSG00000129415,ENSMUST00000293635
ENSMUSG00000020122,ENSMUST00000020329
ENSMUSG00000129435,ENSMUST00000293699
ENSMUSG00000098602,ENSMUST00000183515
ENSMUSG00000133125,ENSMUST00000316070
ENSMUSG00000129470,ENSMUST00000293994
ENSMUSG00000121342,ENSMUST00000160058
ENSMUSG00000109566,ENSMUST00000207352
ENSMUSG00000103571,ENSMUST00000195065
ENSMUSG00000105765,ENSMUST00000198231
ENSMUSG00000098797,ENSMUST00000183462
ENSMUSG00000129510,ENSMUST00000294217
ENSMUSG00000133157,ENSMUST00000316281
ENSMUSG00000133183,ENSMUST00000316427
ENSMUSG00000129540,ENSMUST00000294335
ENSMUSG00000133281,ENSMUST00000316854
ENSMUSG00000030177,ENSMUST00000032283
ENSMUSG00000039357,ENSMUST00000048016
ENSMUSG00000129568,ENSMUST00000294538
ENSMUSG00000129596,ENSMUST00000294662
ENSMUSG00000133335,ENSMUST00000317229
ENSMUSG00000119862,ENSMUST00000239657
ENSMUSG00000129608,ENSMUST00000294731
ENSMUSG00000122796,ENSMUST00000254859
ENSMUSG00000032094,ENSMUST00000034602
ENSMUSG00000117296,ENSMUST00000294772
ENSMUSG00000055980,ENSMUST00000069799
ENSMUSG00000085091,ENSMUST00000150329
ENSMUSG00000063787,ENSMUST00000071215
ENSMUSG00000097194,ENSMUST00000317343
ENSMUSG00000129633,ENSMUST00000294824
ENSMUSG00000129644,ENSMUST00000294870
ENSMUSG00000060261,ENSMUST00000059042
ENSMUSG00000133377,ENSMUST00000317446
ENSMUSG00000129669,ENSMUST00000295009
ENSMUSG00000133408,ENSMUST00000317668
ENSMUSG00000100345,ENSMUST00000186162
ENSMUSG00000122798,ENSMUST00000254874
ENSMUSG00000133413,ENSMUST00000317674
ENSMUSG00000086694,ENSMUST00000317677
ENSMUSG00000129704,ENSMUST00000295225
ENSMUSG00000108888,ENSMUST00000208629
ENSMUSG00000129736,ENSMUST00000295418
ENSMUSG00000133433,ENSMUST00000317741
ENSMUSG00000129775,ENSMUST00000295677
ENSMUSG00000037110,ENSMUST00000131824
ENSMUSG00000109277,ENSMUST00000317966
ENSMUSG00000122819,ENSMUST00000254953
ENSMUSG00000032093,ENSMUST00000102832
ENSMUSG00000122822,ENSMUST00000254971
ENSMUSG00000133459,ENSMUST00000317973
ENSMUSG00000121610,ENSMUST00000249714
ENSMUSG00000122833,ENSMUST00000255022
ENSMUSG00000120645,ENSMUST00000318205
ENSMUSG00000026142,ENSMUST00000140020
ENSMUSG00000043029,ENSMUST00000049676
ENSMUSG00000104493,ENSMUST00000194744
ENSMUSG00000091968,ENSMUST00000296740
ENSMUSG00000122842,ENSMUST00000255059
ENSMUSG00000100786,ENSMUST00000187929
ENSMUSG00000133512,ENSMUST00000318392
ENSMUSG00000111203,ENSMUST00000214762
ENSMUSG00002075724,ENSMUST00020182327
ENSMUSG00000111690,ENSMUST00000216159
ENSMUSG00000102714,ENSMUST00000192891
ENSMUSG00000110364,ENSMUST00000318452
ENSMUSG00000129891,ENSMUST00000296899
ENSMUSG00000102093,ENSMUST00000185377
ENSMUSG00000129968,ENSMUST00000297378
ENSMUSG00000105834,ENSMUST00000255255
ENSMUSG00000103746,ENSMUST00000191779
ENSMUSG00000044966,ENSMUST00000061327
ENSMUSG00000102198,ENSMUST00000193126
ENSMUSG00000109825,ENSMUST00000318577
ENSMUSG00000122890,ENSMUST00000255264
ENSMUSG00000122894,ENSMUST00000255282
ENSMUSG00000122906,ENSMUST00000255350
ENSMUSG00000130003,ENSMUST00000297590
ENSMUSG00000122918,ENSMUST00000255381
ENSMUSG00000130007,ENSMUST00000297598
ENSMUSG00000122921,ENSMUST00000255404
ENSMUSG00000130009,ENSMUST00000297616
ENSMUSG00000130010,ENSMUST00000297617
ENSMUSG00000085958,ENSMUST00000135360
ENSMUSG00000130020,ENSMUST00000297650
ENSMUSG00000042938,ENSMUST00000122417
ENSMUSG00000080870,ENSMUST00000119851
ENSMUSG00000133561,ENSMUST00000318707
ENSMUSG00000032092,ENSMUST00000034600
ENSMUSG00000133567,ENSMUST00000318719
ENSMUSG00000110899,ENSMUST00000214803
ENSMUSG00000085953,ENSMUST00000255426
ENSMUSG00000085464,ENSMUST00000318781
ENSMUSG00000130041,ENSMUST00000297868
ENSMUSG00000030982,ENSMUST00000059390
ENSMUSG00000130053,ENSMUST00000297915
ENSMUSG00000004768,ENSMUST00000088287
ENSMUSG00000130162,ENSMUST00000298342
ENSMUSG00000122945,ENSMUST00000255519
ENSMUSG00000130205,ENSMUST00000298501
ENSMUSG00000122960,ENSMUST00000255602
ENSMUSG00000108848,ENSMUST00000319022
ENSMUSG00000070305,ENSMUST00000114664
ENSMUSG00000130216,ENSMUST00000298635
ENSMUSG00000130250,ENSMUST00000298730
ENSMUSG00000020120,ENSMUST00000102881
ENSMUSG00000116801,ENSMUST00000232609
ENSMUSG00000097456,ENSMUST00000180603
ENSMUSG00000133606,ENSMUST00000319077
ENSMUSG00000133611,ENSMUST00000319155
ENSMUSG00000122965,ENSMUST00000255656
ENSMUSG00000121508,ENSMUST00000298921
ENSMUSG00000133638,ENSMUST00000319578
ENSMUSG00000083752,ENSMUST00000120164
ENSMUSG00000133680,ENSMUST00000320029
ENSMUSG00000133682,ENSMUST00000320062
ENSMUSG00000133713,ENSMUST00000320227
ENSMUSG00000133726,ENSMUST00000320332
ENSMUSG00000117611,ENSMUST00000299037
ENSMUSG00000133735,ENSMUST00000320374
ENSMUSG00000133738,ENSMUST00000320379
ENSMUSG00000133779,ENSMUST00000320744
ENSMUSG00000044629,ENSMUST00000058159
ENSMUSG00000097097,ENSMUST00000212635
ENSMUSG00000133810,ENSMUST00000320919
ENSMUSG00000133820,ENSMUST00000320945
ENSMUSG00000107000,ENSMUST00000201715
ENSMUSG00000133821,ENSMUST00000320946
ENSMUSG00000042215,ENSMUST00000044691
ENSMUSG00000107076,ENSMUST00000201201
ENSMUSG00000093311,ENSMUST00000175570
ENSMUSG00000133829,ENSMUST00000321003
ENSMUSG00000082099,ENSMUST00000121971
ENSMUSG00000108979,ENSMUST00000209027
ENSMUSG00000040084,ENSMUST00000038341
ENSMUSG00000103072,ENSMUST00000195310
ENSMUSG00000109303,ENSMUST00000208351
ENSMUSG00000133844,ENSMUST00000321136
ENSMUSG00000133863,ENSMUST00000321239
ENSMUSG00000109379,ENSMUST00000207311
ENSMUSG00000103998,ENSMUST00000255686
ENSMUSG00000133874,ENSMUST00000321288
ENSMUSG00000077667,ENSMUST00000104479
ENSMUSG00000122971,ENSMUST00000255697
ENSMUSG00000122978,ENSMUST00000255709
ENSMUSG00000133995,ENSMUST00000321872
ENSMUSG00000122986,ENSMUST00000255747
ENSMUSG00000117421,ENSMUST00000299288
ENSMUSG00000122997,ENSMUST00000255771
ENSMUSG00000134040,ENSMUST00000322190
ENSMUSG00000123001,ENSMUST00000255800
ENSMUSG00000123005,ENSMUST00000255804
ENSMUSG00000110178,ENSMUST00000322193
ENSMUSG00000130370,ENSMUST00000299472
ENSMUSG00000134080,ENSMUST00000322351
ENSMUSG00000104401,ENSMUST00000194274
ENSMUSG00000134082,ENSMUST00000322377
ENSMUSG00000130374,ENSMUST00000299482
ENSMUSG00000123034,ENSMUST00000255943
ENSMUSG00000134083,ENSMUST00000322380
ENSMUSG00000117564,ENSMUST00000299659
ENSMUSG00000134092,ENSMUST00000322443
ENSMUSG00000134120,ENSMUST00000322507
ENSMUSG00000048534,ENSMUST00000050020
ENSMUSG00000033953,ENSMUST00000102880
ENSMUSG00000121111,ENSMUST00000247541
ENSMUSG00000130451,ENSMUST00000299890
ENSMUSG00000130497,ENSMUST00000300194
ENSMUSG00000123047,ENSMUST00000256001
ENSMUSG00000108742,ENSMUST00000206673
ENSMUSG00000130551,ENSMUST00000300456
ENSMUSG00000123087,ENSMUST00000256119
ENSMUSG00000092602,ENSMUST00000173637
ENSMUSG00000130586,ENSMUST00000300614
ENSMUSG00000123098,ENSMUST00000256181
ENSMUSG00000072708,ENSMUST00000078358
ENSMUSG00000117048,ENSMUST00000300720
ENSMUSG00000106053,ENSMUST00000197341
ENSMUSG00000111070,ENSMUST00000215148
ENSMUSG00000123129,ENSMUST00000256340
ENSMUSG00000028603,ENSMUST00000030340
ENSMUSG00000030980,ENSMUST00000106550
ENSMUSG00000120786,ENSMUST00000245792
ENSMUSG00000074749,ENSMUST00000099278
ENSMUSG00000086561,ENSMUST00000256792
ENSMUSG00000080844,ENSMUST00000117774
ENSMUSG00000030180,ENSMUST00000005108
ENSMUSG00000081741,ENSMUST00000119382
ENSMUSG00000117085,ENSMUST00000300917
ENSMUSG00000130682,ENSMUST00000301025
ENSMUSG00000104109,ENSMUST00000194198
ENSMUSG00000130691,ENSMUST00000301128
ENSMUSG00000070304,ENSMUST00000170998
ENSMUSG00000109759,ENSMUST00000322724
ENSMUSG00000051986,ENSMUST00000152542
ENSMUSG00000119413,ENSMUST00000240448
ENSMUSG00000123229,ENSMUST00000257095
ENSMUSG00000134156,ENSMUST00000322728
ENSMUSG00000134158,ENSMUST00000322731
ENSMUSG00000123232,ENSMUST00000257101
ENSMUSG00000123234,ENSMUST00000257107
ENSMUSG00000037025,ENSMUST00000109964
ENSMUSG00000060149,ENSMUST00000301195
ENSMUSG00000109888,ENSMUST00000210828
ENSMUSG00000078970,ENSMUST00000046955
ENSMUSG00000042197,ENSMUST00000019861
ENSMUSG00000084454,ENSMUST00000122505
ENSMUSG00000130703,ENSMUST00000301200
ENSMUSG00000098980,ENSMUST00000183919
ENSMUSG00000130714,ENSMUST00000301281
ENSMUSG00000046480,ENSMUST00000060125
ENSMUSG00000060630,ENSMUST00000080407
ENSMUSG00002076014,ENSMUST00020181884
ENSMUSG00000083750,ENSMUST00000122234
ENSMUSG00000089458,ENSMUST00000158833
ENSMUSG00000037014,ENSMUST00000109962
ENSMUSG00000120233,ENSMUST00000323105
ENSMUSG00000074743,ENSMUST00000099270
ENSMUSG00000106052,ENSMUST00000197030
ENSMUSG00000073856,ENSMUST00000098087
ENSMUSG00000082911,ENSMUST00000119511
ENSMUSG00000081402,ENSMUST00000117459
ENSMUSG00000123316,ENSMUST00000257643
ENSMUSG00000123364,ENSMUST00000258013
ENSMUSG00000123369,ENSMUST00000258024
ENSMUSG00000027435,ENSMUST00000099269
ENSMUSG00000123380,ENSMUST00000258062
ENSMUSG00000123389,ENSMUST00000258123
ENSMUSG00000089701,ENSMUST00000161043
ENSMUSG00000123422,ENSMUST00000258271
ENSMUSG00000087678,ENSMUST00000129067
ENSMUSG00000130715,ENSMUST00000301310
ENSMUSG00000123441,ENSMUST00000258335
ENSMUSG00000130747,ENSMUST00000301539
ENSMUSG00000117314,ENSMUST00000233194
ENSMUSG00000109517,ENSMUST00000208287
ENSMUSG00000130785,ENSMUST00000301865
ENSMUSG00000020116,ENSMUST00000020317
ENSMUSG00000130817,ENSMUST00000302099
ENSMUSG00000130819,ENSMUST00000302134
ENSMUSG00000032091,ENSMUST00000034599
ENSMUSG00000130842,ENSMUST00000302258
ENSMUSG00000130883,ENSMUST00000302582
ENSMUSG00000121180,ENSMUST00000247398
ENSMUSG00000130896,ENSMUST00000302682
ENSMUSG00000117132,ENSMUST00000302748
ENSMUSG00000130923,ENSMUST00000302838
ENSMUSG00000008734,ENSMUST00000208394
ENSMUSG00000042182,ENSMUST00000062289
ENSMUSG00000123465,ENSMUST00000258437
ENSMUSG00000123484,ENSMUST00000258567
ENSMUSG00000000581,ENSMUST00000000594
ENSMUSG00000091659,ENSMUST00000166780
ENSMUSG00000123496,ENSMUST00000258714
ENSMUSG00000091205,ENSMUST00000172338
ENSMUSG00000123512,ENSMUST00000258835
ENSMUSG00000104416,ENSMUST00000195730
ENSMUSG00000134220,ENSMUST00000323393
ENSMUSG00000120688,ENSMUST00000245177
ENSMUSG00000123527,ENSMUST00000258898
ENSMUSG00000082797,ENSMUST00000117065
ENSMUSG00002075230,ENSMUST00020182060
ENSMUSG00000082411,ENSMUST00000119079
ENSMUSG00000094488,ENSMUST00000213365
ENSMUSG00000030976,ENSMUST00000033275
ENSMUSG00000091996,ENSMUST00000171799
ENSMUSG00000120400,ENSMUST00000323490
ENSMUSG00000120916,ENSMUST00000246470
ENSMUSG00000101012,ENSMUST00000186479
ENSMUSG00000123543,ENSMUST00000258960
ENSMUSG00000106426,ENSMUST00000259052
ENSMUSG00000071226,ENSMUST00000100993
ENSMUSG00000123582,ENSMUST00000259075
ENSMUSG00000117818,ENSMUST00000235158
ENSMUSG00000123616,ENSMUST00000259184
ENSMUSG00000130942,ENSMUST00000302993
ENSMUSG00000130943,ENSMUST00000302994
ENSMUSG00000130957,ENSMUST00000303112
ENSMUSG00000120231,ENSMUST00000259190
ENSMUSG00000016984,ENSMUST00000076661
ENSMUSG00000084413,ENSMUST00000122453
ENSMUSG00000080826,ENSMUST00000121258
ENSMUSG00000102178,ENSMUST00000193385
ENSMUSG00000074388,ENSMUST00000098828
ENSMUSG00000082852,ENSMUST00000121061
ENSMUSG00000081101,ENSMUST00000118819
ENSMUSG00000116975,ENSMUST00000231647
ENSMUSG00000085806,ENSMUST00000145182
ENSMUSG00000130995,ENSMUST00000303349
ENSMUSG00000065384,ENSMUST00000083450
ENSMUSG00000123654,ENSMUST00000259386
ENSMUSG00000099449,ENSMUST00000190769
ENSMUSG00000123664,ENSMUST00000259409
ENSMUSG00000089390,ENSMUST00000158765
ENSMUSG00000120205,ENSMUST00000259682
ENSMUSG00000047444,ENSMUST00000214111
ENSMUSG00000123714,ENSMUST00000259773
ENSMUSG00000123739,ENSMUST00000259900
ENSMUSG00000123760,ENSMUST00000260031
ENSMUSG00000032089,ENSMUST00000034594
ENSMUSG00000123780,ENSMUST00000260090
ENSMUSG00000123783,ENSMUST00000260099
ENSMUSG00000134257,ENSMUST00000323610
ENSMUSG00000043692,ENSMUST00000215915
ENSMUSG00000123796,ENSMUST00000260179
ENSMUSG00000134263,ENSMUST00000323676
ENSMUSG00000123813,ENSMUST00000260307
ENSMUSG00000134266,ENSMUST00000323681
ENSMUSG00000134275,ENSMUST00000323702
ENSMUSG00000004902,ENSMUST00000112682
ENSMUSG00000102987,ENSMUST00000260494
ENSMUSG00000123887,ENSMUST00000260640
ENSMUSG00000123900,ENSMUST00000260701
ENSMUSG00000093722,ENSMUST00000176318
ENSMUSG00000134282,ENSMUST00000323721
ENSMUSG00000098361,ENSMUST00000183683
ENSMUSG00000123916,ENSMUST00000260789
ENSMUSG00000111075,ENSMUST00000214313
ENSMUSG00000134288,ENSMUST00000323731
ENSMUSG00000097761,ENSMUST00000181438
ENSMUSG00000069476,ENSMUST00000178159
ENSMUSG00000123950,ENSMUST00000261024
ENSMUSG00000081932,ENSMUST00000119927
ENSMUSG00000081162,ENSMUST00000118094
ENSMUSG00000028601,ENSMUST00000052999
ENSMUSG00000070380,ENSMUST00000213754
ENSMUSG00000120173,ENSMUST00000261027
ENSMUSG00000019210,ENSMUST00000019354
ENSMUSG00000117328,ENSMUST00000303410
ENSMUSG00000120204,ENSMUST00000323739
ENSMUSG00000131011,ENSMUST00000303470
ENSMUSG00000131022,ENSMUST00000303528
ENSMUSG00002075848,ENSMUST00020182295
ENSMUSG00000131031,ENSMUST00000303562
ENSMUSG00000131033,ENSMUST00000303573
ENSMUSG00000037129,ENSMUST00000034597
ENSMUSG00000131065,ENSMUST00000303799
ENSMUSG00000131119,ENSMUST00000304040
ENSMUSG00000105535,ENSMUST00000261227
ENSMUSG00000116974,ENSMUST00000232004
ENSMUSG00000021819,ENSMUST00000022358
ENSMUSG00000131139,ENSMUST00000304230
ENSMUSG00000117342,ENSMUST00000304252
ENSMUSG00000009112,ENSMUST00000009256
ENSMUSG00000134308,ENSMUST00000323844
ENSMUSG00000134318,ENSMUST00000323949
ENSMUSG00000134329,ENSMUST00000323965
ENSMUSG00000121084,ENSMUST00000247090
ENSMUSG00000134334,ENSMUST00000323982
ENSMUSG00000086190,ENSMUST00000130943
ENSMUSG00000134367,ENSMUST00000324127
ENSMUSG00000134369,ENSMUST00000324130
ENSMUSG00000134399,ENSMUST00000324230
ENSMUSG00000004446,ENSMUST00000004560
ENSMUSG00000110464,ENSMUST00000324270
ENSMUSG00000117118,ENSMUST00000232782
ENSMUSG00000066705,ENSMUST00000085939
ENSMUSG00000117560,ENSMUST00000234897
ENSMUSG00000108125,ENSMUST00000204935
ENSMUSG00000123988,ENSMUST00000261293
ENSMUSG00000107971,ENSMUST00000204946
ENSMUSG00000131200,ENSMUST00000304675
ENSMUSG00000108232,ENSMUST00000205062
ENSMUSG00000134445,ENSMUST00000324416
ENSMUSG00000131204,ENSMUST00000304748
ENSMUSG00000039990,ENSMUST00000051169
ENSMUSG00000134482,ENSMUST00000324751
ENSMUSG00000131220,ENSMUST00000304844
ENSMUSG00000134515,ENSMUST00000325123
ENSMUSG00000104710,ENSMUST00000198354
ENSMUSG00000134522,ENSMUST00000325133
ENSMUSG00000134528,ENSMUST00000325154
ENSMUSG00000090168,ENSMUST00000160562
ENSMUSG00000134533,ENSMUST00000325168
ENSMUSG00000134572,ENSMUST00000325445
ENSMUSG00000124007,ENSMUST00000261604
ENSMUSG00000134575,ENSMUST00000325449
ENSMUSG00000117264,ENSMUST00000305167
ENSMUSG00000034645,ENSMUST00000223127
ENSMUSG00000124020,ENSMUST00000261668
ENSMUSG00000134656,ENSMUST00000326049
ENSMUSG00000124028,ENSMUST00000261687
ENSMUSG00000110274,ENSMUST00000209303
ENSMUSG00000134695,ENSMUST00000326330
ENSMUSG00000030981,ENSMUST00000033278
ENSMUSG00000085810,ENSMUST00000141199
ENSMUSG00000134733,ENSMUST00000326595
ENSMUSG00000124047,ENSMUST00000261803
ENSMUSG00000131323,ENSMUST00000305215
ENSMUSG00000124080,ENSMUST00000262023
ENSMUSG00000131341,ENSMUST00000305371
ENSMUSG00000124086,ENSMUST00000262036
ENSMUSG00000121139,ENSMUST00000247259
ENSMUSG00000134751,ENSMUST00000326699
ENSMUSG00000131389,ENSMUST00000305657
ENSMUSG00000131412,ENSMUST00000305725
ENSMUSG00000124098,ENSMUST00000262096
ENSMUSG00000134796,ENSMUST00000326995
ENSMUSG00000105475,ENSMUST00000200253
ENSMUSG00000134808,ENSMUST00000327044
ENSMUSG00000134849,ENSMUST00000327276
ENSMUSG00000124134,ENSMUST00000262188
ENSMUSG00000124135,ENSMUST00000262189
ENSMUSG00000116970,ENSMUST00000232032
ENSMUSG00000131471,ENSMUST00000305985
ENSMUSG00000117466,ENSMUST00000306343
ENSMUSG00000049476,ENSMUST00000079376
ENSMUSG00000097254,ENSMUST00000180515
ENSMUSG00000087625,ENSMUST00000125494
ENSMUSG00000120692,ENSMUST00000245233
ENSMUSG00000134870,ENSMUST00000327348
ENSMUSG00000124153,ENSMUST00000262232
ENSMUSG00000134894,ENSMUST00000327507
ENSMUSG00000124157,ENSMUST00000262240
ENSMUSG00000124167,ENSMUST00000262260
ENSMUSG00000134932,ENSMUST00000327654
ENSMUSG00000124169,ENSMUST00000262262
ENSMUSG00000020160,ENSMUST00000185131
ENSMUSG00000030303,ENSMUST00000032443
ENSMUSG00000086279,ENSMUST00000147206
ENSMUSG00000104184,ENSMUST00000194952
ENSMUSG00000104244,ENSMUST00000195805
ENSMUSG00000034636,ENSMUST00000043616
ENSMUSG00000103828,ENSMUST00000193315
ENSMUSG00000102585,ENSMUST00000193150
ENSMUSG00000109848,ENSMUST00000327844
ENSMUSG00000134969,ENSMUST00000327865
ENSMUSG00000120575,ENSMUST00000244272
ENSMUSG00000135094,ENSMUST00000328592
ENSMUSG00000039555,ENSMUST00000156384
ENSMUSG00000121493,ENSMUST00000243314
ENSMUSG00000135123,ENSMUST00000328732
ENSMUSG00000039308,ENSMUST00000225000
ENSMUSG00000135131,ENSMUST00000328790
ENSMUSG00000124177,ENSMUST00000262298
ENSMUSG00000124190,ENSMUST00000262435
ENSMUSG00000086500,ENSMUST00000328822
ENSMUSG00000124221,ENSMUST00000262561
ENSMUSG00000035437,ENSMUST00000061179
ENSMUSG00000135142,ENSMUST00000328826
ENSMUSG00000059412,ENSMUST00000041005
ENSMUSG00000081314,ENSMUST00000117188
ENSMUSG00000109699,ENSMUST00000210549
ENSMUSG00000081470,ENSMUST00000119636
ENSMUSG00000135157,ENSMUST00000328864
ENSMUSG00000135194,ENSMUST00000328969
ENSMUSG00000135199,ENSMUST00000328992
ENSMUSG00000124274,ENSMUST00000262859
ENSMUSG00000135331,ENSMUST00000329532
ENSMUSG00000135341,ENSMUST00000329568
ENSMUSG00000135375,ENSMUST00000329678
ENSMUSG00000124276,ENSMUST00000262868
ENSMUSG00000124295,ENSMUST00000262939
ENSMUSG00000111186,ENSMUST00000216490
ENSMUSG00000030979,ENSMUST00000033276
ENSMUSG00000124303,ENSMUST00000262955
ENSMUSG00000135414,ENSMUST00000329930
ENSMUSG00000124354,ENSMUST00000263190
ENSMUSG00000135437,ENSMUST00000330115
ENSMUSG00000135475,ENSMUST00000330337
ENSMUSG00000124357,ENSMUST00000263204
ENSMUSG00000135478,ENSMUST00000330371
ENSMUSG00000135484,ENSMUST00000330400
ENSMUSG00000135526,ENSMUST00000330635
ENSMUSG00000135564,ENSMUST00000330928
ENSMUSG00000124361,ENSMUST00000263213
ENSMUSG00000054752,ENSMUST00000132151
ENSMUSG00000131653,ENSMUST00000307019
ENSMUSG00000120126,ENSMUST00000242705
ENSMUSG00000131661,ENSMUST00000307060
ENSMUSG00000131674,ENSMUST00000307136
ENSMUSG00000131697,ENSMUST00000307227
ENSMUSG00000131699,ENSMUST00000307229
ENSMUSG00000135591,ENSMUST00000331125
ENSMUSG00000097077,ENSMUST00000181962
ENSMUSG00000135600,ENSMUST00000331228
ENSMUSG00000131737,ENSMUST00000307749
ENSMUSG00000131746,ENSMUST00000307772
ENSMUSG00000105337,ENSMUST00000263329
ENSMUSG00000117598,ENSMUST00000234248
ENSMUSG00000030983,ENSMUST00000033282
ENSMUSG00000131804,ENSMUST00000308319
ENSMUSG00000097776,ENSMUST00000331255
ENSMUSG00000131822,ENSMUST00000308491
ENSMUSG00000117033,ENSMUST00000308732
ENSMUSG00000081431,ENSMUST00000120338
ENSMUSG00000131876,ENSMUST00000308851
ENSMUSG00000135614,ENSMUST00000331281
ENSMUSG00000124372,ENSMUST00000263384
ENSMUSG00000124389,ENSMUST00000263527
ENSMUSG00000117076,ENSMUST00000232754
ENSMUSG00000079469,ENSMUST00000184035
ENSMUSG00000124393,ENSMUST00000263532
ENSMUSG00000124403,ENSMUST00000263563
ENSMUSG00000118107,ENSMUST00000236778
ENSMUSG00000110615,ENSMUST00000331403
ENSMUSG00000124404,ENSMUST00000263592
ENSMUSG00000124439,ENSMUST00000263714
ENSMUSG00000124479,ENSMUST00000263903
ENSMUSG00000135662,ENSMUST00000331554
ENSMUSG00000124482,ENSMUST00000263914
ENSMUSG00000135667,ENSMUST00000331559
ENSMUSG00000124516,ENSMUST00000264197
ENSMUSG00000131927,ENSMUST00000309270
ENSMUSG00000131928,ENSMUST00000309273
ENSMUSG00000131935,ENSMUST00000309334
ENSMUSG00000120300,ENSMUST00000331674
ENSMUSG00000038807,ENSMUST00000238457
ENSMUSG00000131948,ENSMUST00000309434
ENSMUSG00000124525,ENSMUST00000264222
ENSMUSG00000135686,ENSMUST00000331705
ENSMUSG00000124530,ENSMUST00000264237
ENSMUSG00000131986,ENSMUST00000309574
ENSMUSG00000135691,ENSMUST00000331799
ENSMUSG00000132018,ENSMUST00000309729
ENSMUSG00000090048,ENSMUST00000309804
ENSMUSG00000106629,ENSMUST00000264458
ENSMUSG00000132125,ENSMUST00000310277
ENSMUSG00000086805,ENSMUST00000177130
