GeneSymbol_Human,MouseEnsembl,MacaqueEnsembl,Source,Daneman_Filter,Gene_Set,PctId_Mouse_Macaque,dN_Mouse_Macaque,dS_Mouse_Macaque,dNdS_Mouse_Macaque
NA,ENSMUSG00000018921,ENSMMUG00000010150,Liver_Control,NA,Liver_Control,75.29691211401425,0.06587047794772252,0.49823055122176374,0.13220882939874837
NA,ENSMUSG00000024413,ENSMMUG00000021484,Liver_Control,NA,Liver_Control,81.30457113507961,0.08689203360638739,0.6409803289579538,0.1355611548136717
NA,ENSMUSG00000060216,ENSMMUG00000017654,Liver_Control,NA,Liver_Control,66.00741656365884,0.06821696167548069,0.5154986871262558,0.13233197945812228
NA,ENSMUSG00000020805,ENSMMUG00000009597,Liver_Control,NA,Liver_Control,77.04347826086956,0.1892202046766167,0.5489248975251533,0.34471055244482895
NA,ENSMUSG00000069835,ENSMMUG00000013511,Liver_Control,NA,Liver_Control,62.401263823064774,0.25709743626195947,0.6640657564147872,0.38715659372348643
NA,ENSMUSG00000020884,ENSMMUG00000003247,Liver_Control,NA,Liver_Control,80.3030303030303,0.12419879155457572,0.5769275800594483,0.21527622503638655
NA,ENSMUSG00000059552,ENSMMUG00000008639,Liver_Control,NA,Liver_Control,72.35023041474655,0.13611737189117967,0.5635915514306544,0.24151776502974753
NA,ENSMUSG00000025132,ENSMMUG00000009949,Liver_Control,NA,Liver_Control,72.08955223880596,0.2784723108873299,0.7684629161640814,0.3623757308646378
NA,ENSMUSG00000025170,ENSMMUG00000029768,Liver_Control,NA,Liver_Control,85.66308243727599,0.037304981189659914,0.5768264968620475,0.06467279397288452
NA,ENSMUSG00000039230,ENSMMUG00000005376,Liver_Control,NA,Liver_Control,73.33854573885849,0.12074510759796281,0.7019734092053265,0.17200809320491653
NA,ENSMUSG00000039253,ENSMMUG00000014660,Liver_Control,NA,Liver_Control,85.26881720430107,0.06358528790007467,0.5382058348874577,0.11814306679408403
NA,ENSMUSG00000039275,ENSMMUG00000009129,Liver_Control,NA,Liver_Control,87.05108750632272,0.02700145175758157,0.5011703548092871,0.05387679358619799
NA,ENSMUSG00000025173,ENSMMUG00000051066,Liver_Control,NA,Liver_Control,90.04830917874396,0.004531753104056042,0.4983914239578734,0.009092758996669833
NA,ENSMUSG00000039989,ENSMMUG00000016418,Liver_Control,NA,Liver_Control,84.36944937833037,0.04365436574340795,0.6409595425956895,0.06810783340025044
NA,ENSMUSG00000035765,ENSMMUG00000001760,Liver_Control,NA,Liver_Control,79.26436781609195,0.032420182060672466,0.6130137959484733,0.05288654558012188
NA,ENSMUSG00000017802,ENSMMUG00000016796,Liver_Control,NA,Liver_Control,90.64953604568166,0.041637897395851095,0.2739919574362615,0.1519675897988257
NA,ENSMUSG00000062312,ENSMMUG00000001348,Liver_Control,NA,Liver_Control,72.9438717067583,0.06822288288242069,0.4571487974830164,0.14923561706395005
NA,ENSMUSG00000002580,ENSMMUG00000052125,Liver_Control,NA,Liver_Control,60.8974358974359,0.2108274428549696,0.6003212392275055,0.35119104419204417
NA,ENSMUSG00000057130,ENSMMUG00000001613,Liver_Control,NA,Liver_Control,89.97668997668998,8.655595304426083e-5,0.5581343311772282,1.5508086173752342e-4
NA,ENSMUSG00000026171,ENSMMUG00000006743,Liver_Control,NA,Liver_Control,80.81896551724138,0.1374767776719485,0.47933509357812853,0.2868072451063729
NA,ENSMUSG00000027014,ENSMMUG00000020642,Liver_Control,NA,Liver_Control,82.11559432933478,0.08779083482259183,0.5831501779637729,0.1505458424605774
NA,ENSMUSG00000039285,ENSMMUG00000000056,Liver_Control,NA,Liver_Control,82.02614379084967,0.08577338217923594,0.436631778939089,0.19644328772322708
NA,ENSMUSG00000032440,ENSMMUG00000010031,Liver_Control,NA,Liver_Control,86.95896571107363,0.04457904296564745,0.5081701979666716,0.08772463073202724
NA,ENSMUSG00000026199,ENSMMUG00000014510,Liver_Control,NA,Liver_Control,78.96354852876593,0.13897584230448606,0.3744506037075096,0.3711459961032476
NA,ENSMUSG00000032437,ENSMMUG00000008608,Liver_Control,NA,Liver_Control,90.35512510088782,0.010623216867117126,0.4262128337965847,0.024924676182292497
NA,ENSMUSG00000034203,ENSMMUG00000002608,Liver_Control,NA,Liver_Control,77.85547785547786,0.09600992107704923,0.5953938898064685,0.16125446149314204
NA,ENSMUSG00000052738,ENSMMUG00000000908,Liver_Control,NA,Liver_Control,86.1671469740634,0.038556309096847013,0.5559829950160803,0.06934800064475331
NA,ENSMUSG00000027690,ENSMMUG00000014385,Liver_Control,NA,Liver_Control,81.9047619047619,0.10385472110403113,0.5599484352453498,0.18547193735531314
NA,ENSMUSG00000039221,ENSMMUG00000022881,Liver_Control,NA,Liver_Control,91.59891598915989,0.0204824096599859,0.3673163039845314,0.05576232102359514
NA,ENSMUSG00000054422,ENSMMUG00000042446,Liver_Control,NA,Liver_Control,52.67702936096718,0.20759335933251477,0.7026035783759917,0.29546299751610877
NA,ENSMUSG00000029368,ENSMMUG00000003827,Liver_Control,NA,Liver_Control,77.94198139025725,0.15549916875808312,0.6379467686401212,0.24374944180617578
NA,ENSMUSG00000053453,ENSMMUG00000012783,Liver_Control,NA,Liver_Control,90.89430894308943,0.014588547548011168,0.400256597318947,0.03644798773019647
NA,ENSMUSG00000021737,ENSMMUG00000001509,Liver_Control,NA,Liver_Control,78.40481565086532,0.011576931749417572,0.5330757934362699,0.021717234006802852
NA,ENSMUSG00000034640,ENSMMUG00000000366,Liver_Control,NA,Liver_Control,90.49064238745574,0.034059132258288,0.3060077921709351,0.11130151953536747
NA,ENSMUSG00000027829,ENSMMUG00000016497,Liver_Control,NA,Liver_Control,91.99499687304565,0.009894381532774565,0.2756789606603124,0.03589095631046824
NA,ENSMUSG00000021870,ENSMMUG00000004800,Liver_Control,NA,Liver_Control,92.11977935382191,0.026321986445405853,0.26544883798464686,0.09916030013636103
NA,ENSMUSG00000037822,ENSMMUG00000020324,Liver_Control,NA,Liver_Control,82,0.06091376207735599,0.8595639626577262,0.07086588633731673
NA,ENSMUSG00000025277,ENSMMUG00000006315,Liver_Control,NA,Liver_Control,89.15187376725838,0.029135342337100363,0.4066686748559559,0.07164393064555623
NA,ENSMUSG00000025279,ENSMMUG00000011235,Liver_Control,NA,Liver_Control,81.67202572347267,0.11186920039233669,0.4960120524888556,0.22553726231249224
NA,ENSMUSG00000070780,ENSMMUG00000012036,Liver_Control,NA,Liver_Control,87.24832214765101,0.021826916644389436,0.5583008071484441,0.03909526256261703
NA,ENSMUSG00000029207,ENSMMUG00000012563,Liver_Control,NA,Liver_Control,87.93774319066148,0.03465566291983502,0.4192586729273314,0.08265938228030828
NA,ENSMUSG00000030281,ENSMMUG00000018282,Liver_Control,NA,Liver_Control,66.03295310519646,0.2115650406354727,0.5213876112240878,0.405773048843203
NA,ENSMUSG00000015354,ENSMMUG00000012406,Liver_Control,NA,Liver_Control,85.49679487179488,0.06391585995171181,0.5177693299924615,0.12344466203249697
NA,ENSMUSG00000032407,ENSMMUG00000002775,Liver_Control,NA,Liver_Control,88.32697201017811,0.02771103548368734,0.39411759212734154,0.0703115923704663
NA,ENSMUSG00000030269,ENSMMUG00000007808,Liver_Control,NA,Liver_Control,89.810547875064,0.04860735774064712,0.2978592905853573,0.16318899318239577
NA,ENSMUSG00000027677,ENSMMUG00000019656,Liver_Control,NA,Liver_Control,86.76975945017182,0.060663088962071454,0.40185801534631815,0.15095652356166758
NA,ENSMUSG00000029397,ENSMMUG00000009177,Liver_Control,NA,Liver_Control,88.29516539440203,0.05160359048016501,0.39329952301609244,0.13120684735245297
NA,ENSMUSG00000019528,ENSMMUG00000005521,Liver_Control,NA,Liver_Control,73.50210970464136,0.077326078928462,0.3563795436473264,0.21697676061054721
NA,ENSMUSG00000032547,ENSMMUG00000011270,Liver_Control,NA,Liver_Control,88.18082788671023,0.021646297239265817,0.3493381392129631,0.06196373888071187
NA,ENSMUSG00000038145,ENSMMUG00000001028,Liver_Control,NA,Liver_Control,81.9282317336792,0.0494866613602058,0.7273415025553644,0.06803772531382385
NA,ENSMUSG00000043059,ENSMMUG00000058387,Liver_Control,NA,Liver_Control,93.1119311193112,0.02295923896475125,0.1961871729698664,0.11702721751476435
NA,ENSMUSG00000029141,ENSMMUG00000019748,Liver_Control,NA,Liver_Control,81.25279642058166,0.12244772557140478,0.5227800485222716,0.23422417499964757
NA,ENSMUSG00000041057,ENSMMUG00000022268,Liver_Control,NA,Liver_Control,85.11992168379834,0.06987847538195248,0.4635221576934382,0.1507554152959573
NA,ENSMUSG00000025786,ENSMMUG00000019740,Liver_Control,NA,Liver_Control,59.640905542544886,0.27774116289503725,0.6610541892471024,0.42014885831276
NA,ENSMUSG00000025784,ENSMMUG00000051139,Liver_Control,NA,Liver_Control,83.08702791461413,0.11972968128526161,0.5379185654818694,0.2225795668123247
NA,ENSMUSG00000025804,ENSMMUG00000056769,Liver_Control,NA,Liver_Control,76.12359550561797,0.1646378360330071,0.7413154743611684,0.2220887621088504
NA,ENSMUSG00000066319,ENSMMUG00000057942,Liver_Control,NA,Liver_Control,36.14035087719298,0.33254996358629346,1.015695066481633,0.32741122267950584
NA,ENSMUSG00000054836,ENSMMUG00000013385,Liver_Control,NA,Liver_Control,83.270911360799,0.10839315271019596,0.46839056838240034,0.23141617279898416
NA,ENSMUSG00000049502,ENSMMUG00000056594,Liver_Control,NA,Liver_Control,68.29161176987265,0.28331613138049927,0.7006291910847646,0.4043738613600281
NA,ENSMUSG00000022811,ENSMMUG00000001169,Liver_Control,NA,Liver_Control,92.66247379454927,0.011807959309823457,0.29055031995596875,0.040639980405503894
NA,ENSMUSG00000002871,ENSMMUG00000000756,Liver_Control,NA,Liver_Control,51.7263025737602,0.340629304242443,0.9640714896585714,0.35332369839406597
NA,ENSMUSG00000042677,ENSMMUG00000010323,Liver_Control,NA,Liver_Control,80.84163898117386,0.09722857430716367,0.6281252009900673,0.1547917105601072
NA,ENSMUSG00000028863,ENSMMUG00000010328,Liver_Control,NA,Liver_Control,69.86970684039088,0.33418787416950707,0.9564864773835464,0.34939111223367497
NA,ENSMUSG00000042707,ENSMMUG00000008418,Liver_Control,NA,Liver_Control,89.44658944658944,0.029048256611386797,0.3565763082991418,0.08146434840257925
NA,ENSMUSG00000021018,ENSMMUG00000007524,Liver_Control,NA,Liver_Control,79.76653696498055,0.15301643377633073,0.9110723491692494,0.16795201162219112
NA,ENSMUSG00000030087,ENSMMUG00000003721,Liver_Control,NA,Liver_Control,83.05355715427658,0.08037109856506676,0.5828994855169081,0.13788157403123227
NA,ENSMUSG00000030062,ENSMMUG00000018321,Liver_Control,NA,Liver_Control,84.45539135194308,0.03912920633263869,0.521803027427558,0.0749884616912672
NA,ENSMUSG00000021901,ENSMMUG00000016982,Liver_Control,NA,Liver_Control,88.67579908675799,0.03184356751750907,0.40119969626582164,0.07937086646349446
NA,ENSMUSG00000052395,ENSMMUG00000016197,Liver_Control,NA,Liver_Control,84.99384993849938,0.07599501883301768,0.44737239143576635,0.16986971097864234
NA,ENSMUSG00000042354,ENSMMUG00000012511,Liver_Control,NA,Liver_Control,79.39393939393939,0.17121144186949716,0.4502969631467357,0.38021895744765544
NA,ENSMUSG00000042323,ENSMMUG00000017361,Liver_Control,NA,Liver_Control,87.62070297412129,0.008818422969687016,0.3266712269351574,0.026994795508688708
NA,ENSMUSG00000004642,ENSMMUG00000032303,Liver_Control,NA,Liver_Control,64.88262910798122,0.05929922231181227,0.6338561526838331,0.09355312251956742
NA,ENSMUSG00000035699,ENSMMUG00000022674,Liver_Control,NA,Liver_Control,82.89345063538612,0.1017297582203761,0.4965107937715707,0.20488931861404572
NA,ENSMUSG00000028644,ENSMMUG00000047471,Liver_Control,NA,Liver_Control,62.507026419336704,0.19398635279488483,0.6095193073678444,0.31826121084268494
NA,ENSMUSG00000045268,ENSMMUG00000055744,Liver_Control,NA,Liver_Control,72.25490196078431,0.072846036465504,0.43367356242929345,0.16797435392981994
NA,ENSMUSG00000028029,ENSMMUG00000015759,Liver_Control,NA,Liver_Control,82.3529411764706,0.07903798706678047,0.6226896029363866,0.12692999320056886
NA,ENSMUSG00000005813,ENSMMUG00000011062,Liver_Control,NA,Liver_Control,65.06765067650676,0.005427673295176432,0.3676307816227072,0.014763925020693057
NA,ENSMUSG00000074212,ENSMMUG00000006831,Liver_Control,NA,Liver_Control,85.87719298245614,0.035556127140773705,0.6843815323370955,0.05195366248319564
NA,ENSMUSG00000037994,ENSMMUG00000019083,Liver_Control,NA,Liver_Control,81.47459727385377,0.10785539018755001,0.5581313881512837,0.1932437280490582
NA,ENSMUSG00000028167,ENSMMUG00000019085,Liver_Control,NA,Liver_Control,82.68229166666667,0.04845134581926471,0.5418322003701452,0.08942131122175065
NA,ENSMUSG00000049940,ENSMMUG00000056828,Liver_Control,NA,Liver_Control,87.05357142857143,0.048039014661562865,0.33625050941256573,0.14286674166081617
NA,ENSMUSG00000025645,ENSMMUG00000050584,Liver_Control,NA,Liver_Control,82.28155339805825,0.09300963686150045,0.5156063130844142,0.18038886355969244
NA,ENSMUSG00000025647,ENSMMUG00000010062,Liver_Control,NA,Liver_Control,75.13661202185793,0.19268312191284026,0.4809125097019544,0.4006614883697986
NA,ENSMUSG00000037211,ENSMMUG00000001848,Liver_Control,NA,Liver_Control,75.87209302325581,0.079695777274994,0.7104154497401274,0.11218193143764962
NA,ENSMUSG00000032590,ENSMMUG00000014540,Liver_Control,NA,Liver_Control,83.20413436692506,0.06695464975136242,0.3587592635039197,0.18662835099345357
NA,ENSMUSG00000041528,ENSMMUG00000014564,Liver_Control,NA,Liver_Control,88.36739843552864,0.030743108432204853,0.39971472488250126,0.07691262422529466
NA,ENSMUSG00000032583,ENSMMUG00000031811,Liver_Control,NA,Liver_Control,76.3506625891947,0.028531572278789802,0.35613327384586246,0.08011487376812342
NA,ENSMUSG00000019232,ENSMMUG00000011903,Liver_Control,NA,Liver_Control,81.48148148148148,0.1057911915499718,0.5927375264776562,0.17847898407687487
NA,ENSMUSG00000020257,ENSMMUG00000008234,Liver_Control,NA,Liver_Control,91.40127388535032,3.640012098115969e-4,0.4285999208436988,8.49279694441055e-4
NA,ENSMUSG00000054717,ENSMMUG00000003187,Liver_Control,NA,Liver_Control,89.25750394944708,0.011003226377449757,0.55575742721851,0.019798613277233923
NA,ENSMUSG00000027712,ENSMMUG00000009194,Liver_Control,NA,Liver_Control,76.66666666666667,0.03360997538944407,0.5471460783987044,0.061427791802525784
NA,ENSMUSG00000038206,ENSMMUG00000002331,Liver_Control,NA,Liver_Control,91.97916666666667,0.022864477302558982,0.2948486175468812,0.07754649654724431
NA,ENSMUSG00000031613,ENSMMUG00000020408,Liver_Control,NA,Liver_Control,87.01622971285893,0.062493790520585346,0.4493506162999814,0.13907578682136534
NA,ENSMUSG00000036437,ENSMMUG00000060090,Liver_Control,NA,Liver_Control,85.41666666666667,0.03276160638380169,0.6576071053478824,0.04981942274858845
NA,ENSMUSG00000063273,ENSMMUG00000018184,Liver_Control,NA,Liver_Control,89.64872944693572,0.01586335534495115,0.3352964637697111,0.04731143050720167
NA,ENSMUSG00000074513,ENSMMUG00000018490,Liver_Control,NA,Liver_Control,89.57219251336899,0.039703244915476985,0.33378436546202894,0.11894878557454062
NA,ENSMUSG00000036977,ENSMMUG00000004432,Liver_Control,NA,Liver_Control,92.47311827956989,0.0020872075047388646,0.3158094269910448,0.0066090728342889215
NA,ENSMUSG00000058355,ENSMMUG00000004433,Liver_Control,NA,Liver_Control,92.5,0,0.3351816699666824,0
NA,ENSMUSG00000036990,ENSMMUG00000004437,Liver_Control,NA,Liver_Control,87.66427718040622,0.05990244928950085,0.3340678540095272,0.17931222226426044
NA,ENSMUSG00000031617,ENSMMUG00000004977,Liver_Control,NA,Liver_Control,53.47222222222222,0.12581435849021294,1.2187313977666618,0.10323386984266515
NA,ENSMUSG00000015536,ENSMMUG00000020449,Liver_Control,NA,Liver_Control,70.6140350877193,0.09187153452173397,0.4883311841331086,0.18813366319176486
NA,ENSMUSG00000035762,ENSMMUG00000009319,Liver_Control,NA,Liver_Control,86.73469387755102,0.07945774361573718,0.4161407137498307,0.19093960525935083
NA,ENSMUSG00000068184,ENSMMUG00000021813,Liver_Control,NA,Liver_Control,82.94117647058823,0.11853760014103648,0.45244626032229374,0.2619926619718282
NA,ENSMUSG00000022141,ENSMMUG00000022154,Liver_Control,NA,Liver_Control,92.53713606654783,0.013673198210167404,0.27429737445682345,0.04984808271403878
NA,ENSMUSG00000069170,ENSMMUG00000018976,Liver_Control,NA,Liver_Control,82.26658217152514,0.11061921518661555,0.5149640993543894,0.21480956696845255
NA,ENSMUSG00000024259,ENSMMUG00000064835,Liver_Control,NA,Liver_Control,87.58949880668258,0.05973833995716457,0.3837793660254801,0.1556580297055324
NA,ENSMUSG00000024378,ENSMMUG00000063177,Liver_Control,NA,Liver_Control,78.22222222222223,0.06100364890800452,0.5504387340322554,0.11082731853029394
NA,ENSMUSG00000024477,ENSMMUG00000005018,Liver_Control,NA,Liver_Control,86.2129144851658,0.020288910284369115,0.5999754528854135,0.03381623395889831
NA,ENSMUSG00000022235,ENSMMUG00000020113,Liver_Control,NA,Liver_Control,81.70731707317073,0.10956190730883877,0.6485271907526879,0.16893957396247333
NA,ENSMUSG00000024594,ENSMMUG00000008202,Liver_Control,NA,Liver_Control,81.46487294469357,0.07047022626557832,0.7399468025423555,0.09523688192644703
NA,ENSMUSG00000042015,ENSMMUG00000021361,Liver_Control,NA,Liver_Control,53.45454545454545,0.5407584885814627,1.4491944475319154,0.3731441902102331
NA,ENSMUSG00000024503,ENSMMUG00000017227,Liver_Control,NA,Liver_Control,74.07407407407408,0.21281964329750924,0.665234582718473,0.3199166862730202
NA,ENSMUSG00000021583,ENSMMUG00000002063,Liver_Control,NA,Liver_Control,84.80028278543655,0.07574360424503418,0.4486448041223924,0.16882755255173082
NA,ENSMUSG00000031631,ENSMMUG00000015473,Liver_Control,NA,Liver_Control,62.19512195121951,0.23084754482522077,0.6829156423965624,0.3380322992970336
NA,ENSMUSG00000042167,ENSMMUG00000020731,Liver_Control,NA,Liver_Control,91.06529209621993,0.04051155373526085,0.2749825087353428,0.1473241113464829
NA,ENSMUSG00000021661,ENSMMUG00000023513,Liver_Control,NA,Liver_Control,88.74734607218684,0.021150154960084388,0.44742999072570955,0.047270311330225925
NA,ENSMUSG00000041231,ENSMMUG00000021700,Liver_Control,NA,Liver_Control,86.12836438923395,0.021896739992842633,0.6748610173076752,0.03244629550570071
NA,ENSMUSG00000031639,ENSMMUG00000021762,Liver_Control,NA,Liver_Control,81.12582781456953,0.12233392568393839,0.5510740487268138,0.22199181029586731
NA,ENSMUSG00000109764,ENSMMUG00000011633,Liver_Control,NA,Liver_Control,80.28169014084507,0.14049692384251997,0.577921538228698,0.2431072637872891
NA,ENSMUSG00000060739,ENSMMUG00000011196,Liver_Control,NA,Liver_Control,87.10089399744572,0.008032301292227838,0.6614354552088406,0.012143741659103731
NA,ENSMUSG00000021666,ENSMMUG00000019998,Liver_Control,NA,Liver_Control,82.0742637644046,0.09059153754329954,0.5713323243356984,0.15856189766373271
NA,ENSMUSG00000018398,ENSMMUG00000010309,Liver_Control,NA,Liver_Control,91.89003436426117,0.011288518914629241,0.34093984581336967,0.033110001817765154
NA,ENSMUSG00000044894,ENSMMUG00000051941,Liver_Control,NA,Liver_Control,78.3132530120482,0.16991225185924408,0.5224148591301924,0.3252439108300704
NA,ENSMUSG00000036216,ENSMMUG00000015638,Liver_Control,NA,Liver_Control,85.47008547008546,0.08584105369732324,0.3865071734001059,0.2220943351249577
NA,ENSMUSG00000028293,ENSMMUG00000017028,Liver_Control,NA,Liver_Control,84.48275862068965,0.050975906655845914,0.4707220338907637,0.1082930115561054
NA,ENSMUSG00000039910,ENSMMUG00000029445,Liver_Control,NA,Liver_Control,91.39784946236558,0.014501509953153366,0.23471234218858789,0.06178418151313755
NA,ENSMUSG00000048249,ENSMMUG00000005909,Liver_Control,NA,Liver_Control,81.6495851634944,0.08478939697913493,0.5660853171962348,0.14978201059707488
NA,ENSMUSG00000038240,ENSMMUG00000002271,Liver_Control,NA,Liver_Control,87.56218905472637,0.053041246140415915,0.38575145154883095,0.13750109280846506
NA,ENSMUSG00000029817,ENSMMUG00000006286,Liver_Control,NA,Liver_Control,89.47368421052632,4.3199276605262115e-4,0.41521197274668764,0.0010404150034377046
NA,ENSMUSG00000024608,ENSMMUG00000002848,Liver_Control,NA,Liver_Control,74.25925925925925,0.08544702700059074,0.4973016875851415,0.17182130914438457
NA,ENSMUSG00000020409,ENSMMUG00000023075,Liver_Control,NA,Liver_Control,86.82566723452584,0.018624879879302208,0.6616013585097555,0.028151211662041317
NA,ENSMUSG00000032239,ENSMMUG00000002884,Liver_Control,NA,Liver_Control,85.58558558558559,0.03308462133233739,0.4548572591750455,0.07273627201716315
NA,ENSMUSG00000021501,ENSMMUG00000056880,Liver_Control,NA,Liver_Control,83.05274971941638,0.06890707415248792,0.5800095728630332,0.11880333942136509
NA,ENSMUSG00000023243,ENSMMUG00000008993,Liver_Control,NA,Liver_Control,84.95692511597085,0.055415560569273895,0.5550557625833957,0.09983782586339304
NA,ENSMUSG00000015652,ENSMMUG00000011602,Liver_Control,NA,Liver_Control,82.45098039215686,0.10741625005108855,0.5743191617943654,0.18703232835812794
NA,ENSMUSG00000042447,ENSMMUG00000000853,Liver_Control,NA,Liver_Control,91.83750949126804,0.011811759020114523,0.34241403205200627,0.034495546077155326
NA,ENSMUSG00000002633,ENSMMUG00000062128,Liver_Control,NA,Liver_Control,83.11874105865522,0.035543528396624814,0.4703529292482921,0.07556778365009806
NA,ENSMUSG00000031523,ENSMMUG00000015144,Liver_Control,NA,Liver_Control,82.90267011197244,0.08680785832149585,0.501719146956671,0.17302082020998227
NA,ENSMUSG00000020431,ENSMMUG00000006421,Liver_Control,NA,Liver_Control,87.91666666666667,0.03955029405704118,0.3984866389805374,0.09925124254661112
NA,ENSMUSG00000017688,ENSMMUG00000002774,Liver_Control,NA,Liver_Control,85.81713462922966,0.02499812257491385,0.6290768053663771,0.039737790936918795
NA,ENSMUSG00000040374,ENSMMUG00000044796,Liver_Control,NA,Liver_Control,81.99588477366255,0.0643006981248647,0.4728876590532274,0.13597457428599788
NA,ENSMUSG00000022314,ENSMMUG00000020285,Liver_Control,NA,Liver_Control,87.42138364779875,0.01377105490656795,0.5896472479235444,0.023354734470589018
NA,ENSMUSG00000038622,ENSMMUG00000002068,Liver_Control,NA,Liver_Control,89.94413407821229,0.022287090320332076,0.48936159093768106,0.04554319491570044
NA,ENSMUSG00000063727,ENSMMUG00000016485,Liver_Control,NA,Liver_Control,83.16912972085386,0.09409097751620579,0.6402223145928871,0.14696610126130574
NA,ENSMUSG00000041974,ENSMMUG00000013149,Liver_Control,NA,Liver_Control,65.6,0.26651736663733006,0.5901670501466236,0.4515964870812685
NA,ENSMUSG00000029012,ENSMMUG00000012066,Liver_Control,NA,Liver_Control,84.4050258684405,0.05638076652708232,0.45128368861737944,0.12493419981524019
NA,ENSMUSG00000041153,ENSMMUG00000014518,Liver_Control,NA,Liver_Control,61.36837713808928,0.039200887231556576,0.3480846907385091,0.11261882028878245
NA,ENSMUSG00000036817,ENSMMUG00000017056,Liver_Control,NA,Liver_Control,62.03703703703704,0.22045108786697354,0.7552573048928997,0.2918887198293765
NA,ENSMUSG00000053647,ENSMMUG00000007209,Liver_Control,NA,Liver_Control,84.48581560283688,0.07336398634615696,0.6655202706133403,0.11023553990105374
NA,ENSMUSG00000029547,ENSMMUG00000012548,Liver_Control,NA,Liver_Control,84.91196114146933,0.0526972258765949,0.6066569317873429,0.08686495301609337
NA,ENSMUSG00000028969,ENSMMUG00000020451,Liver_Control,NA,Liver_Control,72.05479452054794,0.028018801418399727,0.4394884048537119,0.06375322103827988
NA,ENSMUSG00000028962,ENSMMUG00000020456,Liver_Control,NA,Liver_Control,87.31182795698925,0.03308969375428725,0.4595126913073851,0.07201040228103803
NA,ENSMUSG00000028959,ENSMMUG00000020459,Liver_Control,NA,Liver_Control,85.87878787878788,0.06279570158800928,0.40019321442633904,0.15691345911005614
NA,ENSMUSG00000053644,ENSMMUG00000016682,Liver_Control,NA,Liver_Control,85.80246913580247,0.06354078554526177,0.49564717863514296,0.1281976137143223
NA,ENSMUSG00000014313,ENSMMUG00000000165,Liver_Control,NA,Liver_Control,79.65367965367966,0.1575832997751636,0.5291317824285867,0.2978148450125117
NA,ENSMUSG00000022285,ENSMMUG00000006489,Liver_Control,NA,Liver_Control,92.95392953929539,0.0016188974504174785,0.31062338075229445,0.0052117694633826124
NA,ENSMUSG00000022299,ENSMMUG00000019404,Liver_Control,NA,Liver_Control,88.43322818086224,0.04983101834653874,0.33005398160401156,0.15097838876043143
NA,ENSMUSG00000022300,ENSMMUG00000019405,Liver_Control,NA,Liver_Control,89.23766816143498,0.0295142929062478,0.42447621479544745,0.06953108767347674
NA,ENSMUSG00000040720,ENSMMUG00000012981,Liver_Control,NA,Liver_Control,86.76939426142401,0.018885621962847585,0.38495164836127294,0.04905972488556182
NA,ENSMUSG00000022350,ENSMMUG00000003538,Liver_Control,NA,Liver_Control,88.2183908045977,0.021987510638061036,0.5151313677083019,0.04268330763059196
NA,ENSMUSG00000036114,ENSMMUG00000031830,Liver_Control,NA,Liver_Control,51.6728624535316,0.029457784899213975,0.6524695091502529,0.045148140236588946
NA,ENSMUSG00000028439,ENSMMUG00000020773,Liver_Control,NA,Liver_Control,84.94623655913979,0.005438578065573586,0.2372398650088872,0.02292438526455009
NA,ENSMUSG00000046312,ENSMMUG00000039762,Liver_Control,NA,Liver_Control,83.65831012070566,0.04626957575175196,0.6921422814665401,0.06684980384916529
NA,ENSMUSG00000028443,ENSMMUG00000051675,Liver_Control,NA,Liver_Control,90.990990990991,0.057474188724365716,0.1735893485042472,0.331092830404623
NA,ENSMUSG00000028437,ENSMMUG00000031826,Liver_Control,NA,Liver_Control,79.52297847585805,0.06019004201518615,0.2526045238597182,0.23827776753757657
NA,ENSMUSG00000056749,ENSMMUG00000023257,Liver_Control,NA,Liver_Control,79.40964722822174,0.08246766472390347,1.0887403483506852,0.07574594332692122
NA,ENSMUSG00000059363,ENSMMUG00000000357,Liver_Control,NA,Liver_Control,75.35545023696683,0.20288004383339805,0.6966306330745275,0.2912304371945317
NA,ENSMUSG00000037260,ENSMMUG00000047028,Liver_Control,NA,Liver_Control,70.65923862581243,0.11281902665487972,0.5968567544367168,0.1890219484260551
NA,ENSMUSG00000021546,ENSMMUG00000018871,Liver_Control,NA,Liver_Control,93.83512544802868,0,0.2719520160469191,0
NA,ENSMUSG00000069805,ENSMMUG00000022536,Liver_Control,NA,Liver_Control,60.256410256410255,0.07574300600089634,0.6339563763546551,0.11947668455742975
NA,ENSMUSG00000022361,ENSMMUG00000006050,Liver_Control,NA,Liver_Control,89.35926773455378,0.04585380363977855,0.3564835298826097,0.12862811265047291
NA,ENSMUSG00000015340,ENSMMUG00000013220,Liver_Control,NA,Liver_Control,80.96008629989213,0.04612327614691637,0.465897863445384,0.09899868569009501
NA,ENSMUSG00000031176,ENSMMUG00000013221,Liver_Control,NA,Liver_Control,86.8945868945869,0.050107807374976,0.5463344949316974,0.09171635296658408
NA,ENSMUSG00000008035,ENSMMUG00000003201,Liver_Control,NA,Liver_Control,89.009009009009,0.05293418266401448,0.32721599961009984,0.16177137648247386
NA,ENSMUSG00000070473,ENSMMUG00000001143,Liver_Control,NA,Liver_Control,87.17948717948718,0.050590488394259406,0.4760657530197803,0.1062678591630543
NA,ENSMUSG00000026867,ENSMMUG00000003668,Liver_Control,NA,Liver_Control,88.84408602150538,0.010653364719891228,0.3910770860154205,0.027241086478462604
