GeneSymbol_Human,HumanEnsembl,MouseEnsembl,MacaqueEnsembl,Source,Daneman_Filter,Mouse_OrthoType,Macaque_OrthoType,Human_BBB_Datasets_N,PctId_Human_Mouse,PctId_Human_Macaque,dN_Human_Mouse,dS_Human_Mouse,dNdS_Human_Mouse,dN_Human_Macaque,dS_Human_Macaque,dNdS_Human_Macaque,Gene_Set
NA,ENSG00000136888,ENSMUSG00000039105,ENSMMUG00000049051,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,91.59663865546219,98.31932773109244,0.02876394471647732,0.33210108021546325,0.08661201793687516,0.004464315372150699,0.07227340968402793,0.06176981813461184,Liver_Control
NA,ENSG00000136897,ENSMUSG00000044018,ENSMMUG00000052330,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,80.41666666666667,96.85534591194968,1.087298307229207,9.999999,0.10872984159590486,0.017517784469040606,0.08118229620798668,0.2157833085203768,Liver_Control
NA,ENSG00000136908,ENSMUSG00000026810,ENSMMUG00000014374,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,67.68447837150127,97.20101781170483,0.39274205266415835,1.0039084447404172,0.39121301820078874,0.025645346951371235,0.035203749522561056,0.7284833945013692,Liver_Control
NA,ENSG00000136930,ENSMUSG00000026750,ENSMMUG00000060033,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,90.04796163069544,97.3621103117506,0.019560547108430176,0.36930505755241794,0.05296582515838905,0.005162767198716034,0.07679473978520701,0.06722813584831677,Liver_Control
NA,ENSG00000136932,ENSMUSG00000028331,ENSMMUG00000015654,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,68.00267201068804,78.83064516129032,0.6874028151796966,1.3954185021277914,0.4926140897024918,0.1640199655404811,0.30575564911505143,0.5364413250097065,Liver_Control
NA,ENSG00000136933,ENSMUSG00000070953,ENSMMUG00000005215,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,80.92738407699038,95.62109025915997,2.715371043172044,9.999999,0.2715371314709175,0.02961980332127688,0.09260334779199467,0.319856722543215,Liver_Control
NA,ENSG00000136935,ENSMUSG00000026754,ENSMMUG00000020631,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,82.63888888888889,97.35243055555556,0.3066731112540577,0.6969104669553337,0.44004664271129823,0.01443192427965347,0.05409288030405576,0.2667989613149033,Liver_Control
NA,ENSG00000136936,ENSMUSG00000028329,ENSMMUG00000012282,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,72.55594817432274,91.29943502824858,1.2650672214339869,2.5588002079575083,0.49439859255123003,1.7134301331960358,9.999999,0.17134303045390661,Liver_Control
NA,ENSG00000136937,ENSMUSG00000028330,ENSMMUG00000012281,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,89.54909397387273,98.27222924568058,0.009194195855198449,0.5083531157454593,0.018086238817904943,0,0.06009803511567261,0,Liver_Control
NA,ENSG00000136938,ENSMUSG00000028333,ENSMMUG00000012242,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,82.17338217338218,59.54135954135954,0.19237661808060746,0.4637869419863915,0.41479524467994233,9.999999,9.999999,1,Liver_Control
NA,ENSG00000136950,ENSMUSG00000026755,ENSMMUG00000043892,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,91.77489177489177,98.91774891774892,0.014691874749597288,0.3193136895980668,0.0460107888518358,0,0.03809769279994201,0,Liver_Control
NA,ENSG00000136960,ENSMUSG00000022425,ENSMMUG00000004903,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,87.91848617176129,86.24798711755234,1.8490923813418993,9.999999,0.1849092566251156,2.9341843753300916,9.999999,0.29341846687485584,Liver_Control
NA,ENSG00000136986,ENSMUSG00000022365,ENSMMUG00000013516,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,92.19576719576719,67.37841043890866,0.01086123407619646,0.2931295956016501,0.03705266966954912,1.9700580073071272,9.999999,0.19700582043129475,Liver_Control
NA,ENSG00000136997,ENSMUSG00000022346,ENSMMUG00000014601,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,87.57309941520468,93.64406779661017,0.28896725541498836,0.7007658422033143,0.41235921903161177,9.999999,1.9562940935869741,5.111705357993719,Liver_Control
NA,ENSG00000137033,ENSMUSG00000024810,ENSMMUG00000021344,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,68.84848484848484,97.41697416974169,1.6224031454526875,9.999999,0.1622403307693018,0.027125499670275055,0.014611467701729516,1.8564527687430257,Liver_Control
NA,ENSG00000137038,ENSMUSG00000028398,ENSMMUG00000050277,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,65.19174041297936,63.1578947368421,1.485095953828071,9.999999,0.1485096102337681,1.2785316142417642,1.9061516367984017,0.6707397195268281,Liver_Control
NA,ENSG00000137040,ENSMUSG00000074909,NA,Liver_Control,NA,ortholog_one2one,NA,NA,91.19951778179626,NA,0.01942482172581392,0.3388417046676745,0.05732712785418544,NA,NA,NA,Liver_Control
NA,ENSG00000137054,ENSMUSG00000028318,ENSMMUG00000017892,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,63.986254295532646,86.55692729766804,3.6468604524241925,9.999999,0.3646860817110274,2.8382613535134267,9.999999,0.283826163733959,Liver_Control
NA,ENSG00000137055,ENSMUSG00000028577,ENSMMUG00000064752,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,90.20100502512562,98.91122278056952,0.18582582543577386,0.5419175514906266,0.34290423870685066,0.005236361171090973,0.023783081568169856,0.22017168616614718,Liver_Control
NA,ENSG00000137074,ENSMUSG00000028411,ENSMMUG00000007724,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,85.19579751671442,94.21101774042951,0.40408737868717265,0.8149762312081352,0.49582719497002553,2.4178579256413864,9.999999,0.2417858167427203,Liver_Control
NA,ENSG00000137075,ENSMUSG00000035696,ENSMMUG00000016605,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,84.49612403100775,82.84946236559139,9.999999,9.999999,1,2.379333830612839,9.999999,0.23793340685462455,Liver_Control
NA,ENSG00000137076,ENSMUSG00000028465,ENSMMUG00000031856,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,90.12635143936434,98.371759802006,0.8624414286770928,1.7227973611192033,0.5006052645198004,0.002654527679084479,0.047646669327695866,0.05571276474390343,Liver_Control
NA,ENSG00000137077,ENSMUSG00000096596,ENSMMUG00000063081,Liver_Control,NA,ortholog_one2many,ortholog_one2one,NA,79.75308641975309,94.5679012345679,0.18424218683104476,0.42272520394622176,0.4358438652607136,0.07961303426841451,0.18718759722246403,0.4253114813680631,Liver_Control
NA,ENSG00000137100,ENSMUSG00000028447,ENSMMUG00000020782,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,89.66131907308377,80.3834808259587,0.028652768284193345,0.3413181894945991,0.08394738155215352,0.2891703839431117,0.47851909857872027,0.6043027014010409,Liver_Control
NA,ENSG00000137106,ENSMUSG00000035637,ENSMMUG00000045930,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,74.18755803156917,83.47260909935005,0.17678219450875307,0.6088801383793341,0.29033989346293515,0.11718694632570054,0.22719276996878576,0.5158040299513095,Liver_Control
NA,ENSG00000137124,ENSMUSG00000035561,ENSMMUG00000013057,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,86.7948717948718,96.71814671814671,2.5159514176019377,9.999999,0.25159516691971046,0.008144520028825285,0.10025267535640707,0.08123992701312759,Liver_Control
NA,ENSG00000137133,ENSMUSG00000028470,ENSMMUG00000016337,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,84.7560975609756,97.5609756097561,0.08028765323765419,0.445743505644032,0.18012074706876696,0.021304864628880246,0.029415880410557427,0.7242640482463303,Liver_Control
NA,ENSG00000137145,ENSMUSG00000038024,ENSMMUG00000004338,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,86.29251700680273,98.48562191594351,1.377186492405662,9.999999,0.1377186630124325,0.009373267913777829,0.02690130083454592,0.34843177181011753,Liver_Control
NA,ENSG00000137154,ENSMUSG00000028495,ENSMMUG00000003412,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,87.73333333333333,86.26666666666667,0.0022185991637091724,0.6119299407910693,0.0036255770731549587,2.15508794425888,9.999999,0.21550881597676957,Liver_Control
NA,ENSG00000137161,ENSMUSG00000023973,ENSMMUG00000058425,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,86.73835125448029,98.08841099163679,0.14370698315657432,0.5204006516054241,0.27614681632938304,1.4611250813048176,9.999999,0.14611252274173403,Liver_Control
NA,ENSG00000137166,ENSMUSG00000023991,ENSMMUG00000019985,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,87.82144590004852,97.99314733235438,1.3703144903523587,9.999999,0.13703146273838213,0.003485056780077484,0.05477204777855283,0.06362838202011013,Liver_Control
NA,ENSG00000137168,ENSMUSG00000024007,ENSMMUG00000056730,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,88.22355289421158,98.80239520958084,0.007826873740641008,0.6221340304319872,0.012580687372472315,0,0.044057341881005053,0,Liver_Control
NA,ENSG00000137171,ENSMUSG00000003546,ENSMMUG00000011668,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,85.37095088819227,97.85788923719959,2.028440057717783,9.999999,0.20284402605618088,0.006300037779623364,0.06255797197805175,0.1007071933507325,Liver_Control
NA,ENSG00000137177,ENSMUSG00000021375,ENSMMUG00000010731,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,81.04008667388949,95.77033837293017,0.7507648726585499,1.793049118912387,0.41870848084403994,0.14934090134004047,0.2796452235965853,0.5340370181164934,Liver_Control
NA,ENSG00000137193,ENSMUSG00000024014,ENSMMUG00000061521,Liver_Control,NA,ortholog_one2one,ortholog_one2many,NA,89.91507430997876,98.19532908704883,0.027519860628972263,0.3813073540446039,0.07217238360882254,0,0.05232852425534851,0,Liver_Control
NA,ENSG00000137200,ENSMUSG00000024019,ENSMMUG00000011573,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,85.8044164037855,89.760348583878,2.7193055925010396,3.61442010122489,0.7523490674422418,2.041170324070147,9.999999,0.20411705281871995,Liver_Control
NA,ENSG00000137204,ENSMUSG00000067144,ENSMMUG00000022941,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,80.46116504854369,96.72131147540983,1.0587598917625425,1.3538796496222472,0.7820192083232453,0.015442747470418072,0.06613380054560515,0.23350763668525176,Liver_Control
NA,ENSG00000137207,ENSMUSG00000071074,ENSMMUG00000023322,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,87.39495798319328,86.74136321195145,1.6591644614758005,2.1091127705936343,0.7866646509417367,4.385815668792175,3.1658742562530406,1.3853410823659789,Liver_Control
NA,ENSG00000137210,NA,ENSMMUG00000063657,Liver_Control,NA,NA,ortholog_one2many,NA,NA,67.98245614035088,NA,NA,NA,0.16323650239583049,0.1814304381938025,0.8997194959175626,Liver_Control
NA,ENSG00000137216,ENSMUSG00000036026,ENSMMUG00000016230,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,92.95718287314926,82.99960738123282,0.009025871759028671,0.2814911028055741,0.03206450104130943,9.999999,9.999999,1,Liver_Control
NA,ENSG00000137221,ENSMUSG00000012296,ENSMMUG00000023319,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,82.14709371293002,86.77506775067751,0.6470479041540732,1.5242053995870641,0.4245149008981143,2.396258200289865,9.999999,0.23962584399157089,Liver_Control
NA,ENSG00000137266,ENSMUSG00000038267,ENSMMUG00000001371,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,88.63309352517986,88.42155009451795,0.9820029257237035,1.3461676576778505,0.7294804032193628,0.14045872625470598,0.19896998077161113,0.7059292347016527,Liver_Control
NA,ENSG00000137267,ENSMUSG00000058672,NA,Liver_Control,NA,ortholog_one2one,NA,NA,91.70403587443946,NA,0.0011370101558472554,0.485894010051184,0.0023400373997767188,NA,NA,NA,Liver_Control
NA,ENSG00000137274,ENSMUSG00000038286,ENSMMUG00000008483,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,81.39269406392694,82.69794721407625,0.09886938672526238,0.6290567418860371,0.15717085620739446,1.9747502282540537,9.999999,0.1974750425729096,Liver_Control
NA,ENSG00000137275,ENSMUSG00000021408,ENSMMUG00000008485,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,77.76126795443288,95.13888888888889,0.9820629284275887,1.6667007701024188,0.5892257002840653,0.027898884955003048,0.11458614031553013,0.24347521330397623,Liver_Control
NA,ENSG00000137288,ENSMUSG00000024208,ENSMMUG00000020703,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,83.45498783454988,97.9002624671916,0.054395890289158096,0.28556530008873143,0.1904849443271157,0.01950623306178085,0.007358906670777322,2.650697166637718,Liver_Control
NA,ENSG00000137309,ENSMUSG00000078249,ENSMMUG00000019529,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,91.9753086419753,18.8470066518847,0.019903125200209894,0.29055157644171276,0.06850117780793608,0.8307529261120294,1.1674260319304213,0.7116107602451873,Liver_Control
NA,ENSG00000137312,ENSMUSG00000059714,ENSMMUG00000014071,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,89.74358974358974,96.00920951650038,0.017918587456613726,0.4835485639041376,0.03705643816195067,0.016087841410243085,0.08603892802430207,0.18698328512064913,Liver_Control
NA,ENSG00000137364,ENSMUSG00000021376,ENSMMUG00000016627,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,80.89430894308943,96.07046070460704,9.999999,9.999999,1,0.03429012289851982,0.06265829852710046,0.5472558895560966,Liver_Control
NA,ENSG00000137392,ENSMUSG00000024225,ENSMMUG00000015384,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,80.70175438596492,93.21533923303835,2.0558850063059966,9.999999,0.20558852118945176,0.05081929048648823,0.1291959595489947,0.3933504628464494,Liver_Control
NA,ENSG00000137414,ENSMUSG00000069237,ENSMMUG00000001992,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,78.85985748218528,97.10144927536231,1.5054712057016983,9.999999,0.1505471356248834,0.01773388570705113,0.06407849576240451,0.27675252822423113,Liver_Control
NA,ENSG00000137449,ENSMUSG00000039782,ENSMMUG00000001384,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,88.45043310875842,98.26756496631376,1.7850578759384148,9.999999,0.17850580544442202,0.9881122412470239,1.4731367642369972,0.6707539077397278,Liver_Control
NA,ENSG00000137462,ENSMUSG00000027995,ENSMMUG00000015847,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,75.6687898089172,97.23991507430998,0.18694397678429356,0.717012349365593,0.2607262998324926,0.020652047024446812,0.05105055446106155,0.4045410915213275,Liver_Control
NA,ENSG00000137474,ENSMUSG00000030761,ENSMMUG00000018178,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,89.75631768953069,96.99157641395908,0.017150858637276976,0.43780789925054786,0.03917439284817909,0.0029148411998618597,0.09608617741911898,0.030335697372449243,Liver_Control
NA,ENSG00000137478,ENSMUSG00000030691,ENSMMUG00000001294,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,92.02614379084967,98.64923747276688,0.01596677085152744,0.3057809774316516,0.052216364097064684,0.005108439575171984,0.04212946639050853,0.12125573886506379,Liver_Control
NA,ENSG00000137492,ENSMUSG00000030753,ENSMMUG00000048604,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,88.02970729576234,98.46894138232722,1.17258546106248,9.999999,0.11725855783210377,0.003075442757884088,0.044381354499280705,0.06929582912873765,Liver_Control
NA,ENSG00000137496,ENSMUSG00000070427,ENSMMUG00000007340,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,75.16666666666667,84.20221169036336,1.3822204591745106,1.7600727566835732,0.7853200692560955,9.999999,9.999999,1,Liver_Control
NA,ENSG00000137497,ENSMUSG00000066306,ENSMMUG00000007330,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,82.06334274067106,94.60170146945089,1.5566823091100077,9.999999,0.1556682464778254,2.0109731587909634,9.999999,0.20109733598882992,Liver_Control
NA,ENSG00000137500,ENSMUSG00000030613,ENSMMUG00000020154,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,85.88235294117646,80.17429193899783,0.08061486095791923,0.4046264295875216,0.19923281096615084,0.059172453507282174,0.09924989464569334,0.5961966379764796,Liver_Control
NA,ENSG00000137504,ENSMUSG00000051451,ENSMMUG00000016543,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,83.51548269581056,96.8430826369545,1.2879364743153952,9.999999,0.12879366031090553,0.9628214348190789,1.5835868956368946,0.6080003803213128,Liver_Control
NA,ENSG00000137507,ENSMUSG00000090958,ENSMMUG00000022403,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,81.02409638554217,97.08396178984414,9.999999,9.999999,1,0.014539061032462783,0.05745225765595906,0.2530633542641081,Liver_Control
NA,ENSG00000137513,ENSMUSG00000018995,ENSMMUG00000004649,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,77.07129094412332,87.861271676300575,0.3311174010907789,0.7832566046292377,0.42274447369328805,0.25625503800936505,0.3860738055873273,0.6637462430778716,Liver_Control
NA,ENSG00000137522,ENSMUSG00000070426,ENSMMUG00000007326,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,91.46341463414635,89.31860036832413,0.009443843127200468,0.3724478077195668,0.02535615173847707,0.8664419708452825,1.3794452156958625,0.628109011497209,Liver_Control
NA,ENSG00000137547,ENSMUSG00000033845,ENSMMUG00000005539,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,85.6341189674523,97.64309764309765,2.3982281332183777,9.999999,0.2398228373041215,0.011687760172107362,0.048806017700654944,0.23947375185971215,Liver_Control
NA,ENSG00000137561,ENSMUSG00000073988,ENSMMUG00000054577,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,86.61887694145759,97.610513739546,0.05896507665815437,0.4843296648811316,0.12174574661377822,0.011325246977816755,0.048867300499075596,0.23175511767896798,Liver_Control
NA,ENSG00000137563,ENSMUSG00000073987,ENSMMUG00000055148,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,77.32497387669801,95.92476489028213,1.5768298925577964,9.999999,0.15768300502408014,0.022689528640262323,0.0913029945084322,0.24850804469690044,Liver_Control
NA,ENSG00000137575,ENSMUSG00000028249,ENSMMUG00000017296,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,80.99688473520249,82.5626204238921,2.618324881862357,9.999999,0.2618325143694871,2.6976275373779055,9.999999,0.2697627807140686,Liver_Control
NA,ENSG00000137642,ENSMUSG00000049313,ENSMMUG00000014880,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,87.54512635379061,97.54702784048156,0.1720713441082309,0.6591181530865509,0.26106297224928,0.0074046046798481365,0.06725938711025956,0.1100902788143108,Liver_Control
NA,ENSG00000137693,ENSMUSG00000053110,ENSMMUG00000003396,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,84.80681074001309,98.49377865094958,2.083873082996489,9.999999,0.2083873291383818,0.0017994116578070132,0.05238682045722553,0.03434855641365474,Liver_Control
NA,ENSG00000137713,ENSMUSG00000032058,ENSMMUG00000014001,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,84.55635491606715,79.03014416775885,0.06221788883782133,0.4935338075545278,0.12606611317289995,2.7236907040256693,9.999999,0.27236909763947664,Liver_Control
NA,ENSG00000137714,ENSMUSG00000032051,ENSMMUG00000060188,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,76.71957671957672,97.29729729729729,1.4201283599245829,9.999999,0.1420128501937433,0.019048971702187348,0.0648856735663374,0.29357746718483524,Liver_Control
NA,ENSG00000137726,ENSMUSG00000066705,ENSMMUG00000050645,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,68.14159292035399,37.55555555555556,0.2619787078385805,0.7817118394679348,0.3351346296825874,9.999999,9.999999,1,Liver_Control
NA,ENSG00000137731,ENSMUSG00000059412,NA,Liver_Control,NA,ortholog_one2one,NA,NA,57.990867579908674,NA,1.3247474079248938,3.692851689198112,0.3587329033006894,NA,NA,NA,Liver_Control
NA,ENSG00000137752,ENSMUSG00000025888,ENSMMUG00000009852,Liver_Control,NA,ortholog_one2many,ortholog_one2many,NA,72.67489711934157,82.64938804895608,1.0787397735826443,3.4345761009255793,0.3140823618064355,2.641663659465297,9.999999,0.2641663923631689,Liver_Control
NA,ENSG00000137767,ENSMUSG00000005803,ENSMMUG00000015749,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,83.14855875831486,96.96969696969697,0.06930861395584184,0.6944158808332939,0.09980850938010234,0.014524675202472304,0.07080697391458554,0.20513057400240575,Liver_Control
NA,ENSG00000137776,ENSMUSG00000032212,ENSMMUG00000022200,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,89.30756843800322,99.16264090177134,0.4833067804333194,0.900748761726414,0.5365611377660878,0.1487227978518148,0.23145622770315943,0.6425525868439819,Liver_Control
NA,ENSG00000137801,ENSMUSG00000040152,ENSMMUG00000006035,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,88.99317406143345,97.63734699686877,1.1820541466665024,1.9147872620129918,0.6173292303103289,0.00382806535183281,0.07778506730103335,0.04921337069771945,Liver_Control
NA,ENSG00000137806,ENSMUSG00000027305,ENSMMUG00000044445,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,71.49576669802445,86.12204724409449,9.999999,9.999999,1,0.15975632500138043,0.2977160292080241,0.5366063944435903,Liver_Control
NA,ENSG00000137815,ENSMUSG00000027304,ENSMMUG00000015482,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,91.06145251396649,98.40823970037454,1.4648862234178899,9.999999,0.14648863699065268,1.5626889221302136,9.999999,0.15626890783991212,Liver_Control
NA,ENSG00000137817,ENSMUSG00000025237,ENSMMUG00000023454,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,94.82303222398309,82.24081822408182,0.0012393647300458703,0.20021524662702955,0.006190161593210819,0.6765360489731096,1.1104912069683897,0.6092223375816134,Liver_Control
NA,ENSG00000137818,ENSMUSG00000007892,ENSMMUG00000014888,Liver_Control,NA,ortholog_one2many,ortholog_one2one,NA,89.56521739130434,97.97101449275362,0.01161309384313227,0.46362330580119826,0.02504855493203348,0,0.07173382693524945,0,Liver_Control
NA,ENSG00000137824,ENSMUSG00000070730,ENSMMUG00000000306,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,84.39265536723164,77.29061270376616,0.5977099055055026,1.0071032217519849,0.5934941847030435,2.2744895690200893,9.999999,0.22744897964690688,Liver_Control
NA,ENSG00000137831,ENSMUSG00000034485,ENSMMUG00000007570,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,77.01310861423221,97.9328165374677,1.833934037588147,9.999999,0.1833934220981569,1.6977518751827354,9.999999,0.16977520449579397,Liver_Control
NA,ENSG00000137845,ENSMUSG00000054693,ENSMMUG00000017507,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,91.06666666666666,93.9625850340136,0.9102424369983507,1.935963692368166,0.4701753656779056,2.021097479631549,9.999999,0.20210976817413168,Liver_Control
NA,ENSG00000137871,ENSMUSG00000038535,ENSMMUG00000008718,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,81.51881720430107,87.96211426825542,2.5685122469911255,9.999999,0.25685125038423756,9.999999,9.999999,1,Liver_Control
NA,ENSG00000137876,ENSMUSG00000032215,ENSMMUG00000020693,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,78.62903225806451,97.76422764227642,2.152681633592435,9.999999,0.21526818488606195,0.10384953572036297,0.20277118813494957,0.5121513400180324,Liver_Control
NA,ENSG00000137880,ENSMUSG00000046814,ENSMMUG00000047091,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,91.76470588235294,81.25,0.0344459089542249,0.24083884888327586,0.14302472011448342,9.999999,9.999999,1,Liver_Control
NA,ENSG00000137936,ENSMUSG00000028121,ENSMMUG00000015924,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,83.91777509068923,95.22673031026252,1.7751982695236448,9.999999,0.17751984470434892,2.3483045883661093,9.999999,0.23483048231965914,Liver_Control
NA,ENSG00000137942,ENSMUSG00000039735,ENSMMUG00000015922,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,92.24043715846994,82.41505968778696,0.012316601125582144,0.2838655536953387,0.04338885421371361,1.879668330675316,9.999999,0.18796685186421677,Liver_Control
NA,ENSG00000137944,ENSMUSG00000040213,ENSMMUG00000018795,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,83.7719298245614,98.46153846153847,2.128618375507615,9.999999,0.2128618588369474,0.010782635544266218,0.033457881210699765,0.3222749066613923,Liver_Control
NA,ENSG00000137947,ENSMUSG00000028271,ENSMMUG00000002794,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,90.115667718191375,97.1608832807571,0.0012428339203438893,0.4710775398001823,0.0026382788720325408,9.999999,9.999999,1,Liver_Control
NA,ENSG00000137955,ENSMUSG00000038975,ENSMMUG00000000873,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,84.6078431372549,98.29317269076306,9.999999,9.999999,1,0,0.055419620031365156,0,Liver_Control
NA,ENSG00000137960,ENSMUSG00000039131,ENSMMUG00000049326,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,80.4416403785489,82.70833333333333,0.1279544426684977,0.7626239662184893,0.16778182739649067,0.2122298862793579,0.26346016312484316,0.8055482990754497,Liver_Control
NA,ENSG00000137962,ENSMUSG00000039831,ENSMMUG00000006369,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,83.70020964360587,97.29018679294923,0.7051863952788953,1.4370535482921007,0.49071685332602266,0.24217549806008495,0.3487873281770785,0.694335712612624,Liver_Control
NA,ENSG00000137965,ENSMUSG00000028037,ENSMMUG00000002350,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,66.36704119850187,92.09932279909707,1.455717749053441,9.999999,0.14557178946252303,0.08417132299207336,0.07056631408871578,1.1927974994733805,Liver_Control
NA,ENSG00000137992,ENSMUSG00000000340,ENSMMUG00000007706,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,78.0952380952381,83.5672514619883,0.3750047890475744,0.9517249401311564,0.39402643897920264,2.655355094497361,9.999999,0.2655355360032897,Liver_Control
NA,ENSG00000137996,ENSMUSG00000000339,ENSMMUG00000019105,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,82.89473684210526,98.24561403508773,1.4298110079823751,9.999999,0.142981115096349,0.007256470401124955,0.04181074233842899,0.17355516776977684,Liver_Control
NA,ENSG00000138018,ENSMUSG00000075703,NA,Liver_Control,NA,ortholog_one2one,NA,NA,88.47117794486215,NA,0.15043117817784915,0.5069185618148961,0.29675610543687264,NA,NA,NA,Liver_Control
NA,ENSG00000138028,ENSMUSG00000029161,ENSMMUG00000016050,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,47.921390778533635,82.21552373775434,2.0409931661175595,9.999999,0.20409933702168964,1.980847200637427,9.999999,0.19808473987221667,Liver_Control
NA,ENSG00000138030,ENSMUSG00000029162,NA,Liver_Control,NA,ortholog_one2one,NA,NA,85.65891472868218,NA,0.08231640031282411,0.38242348898551803,0.21524933139224967,NA,NA,NA,Liver_Control
NA,ENSG00000138032,ENSMUSG00000061130,ENSMMUG00000022261,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,89.65277777777777,94.57671957671958,0.0717310747839679,0.37223569826606284,0.1927033734757398,2.2300327016064503,9.999999,0.22300329246097425,Liver_Control
