gene_id,canonical_tx
ENSMMUG00000065341,ENSMMUT00000081455
ENSMMUG00000001739,ENSMMUT00000074594
ENSMMUG00000001414,ENSMMUT00000093502
ENSMMUG00000038597,ENSMMUT00000073974
ENSMMUG00000012822,ENSMMUT00000076307
ENSMMUG00000049117,ENSMMUT00000070179
ENSMMUG00000005193,ENSMMUT00000093073
ENSMMUG00000059380,ENSMMUT00000097639
ENSMMUG00000050190,ENSMMUT00000105743
ENSMMUG00000056456,ENSMMUT00000098911
ENSMMUG00000051761,ENSMMUT00000093300
ENSMMUG00000040707,ENSMMUT00000109827
ENSMMUG00000036833,ENSMMUT00000052567
ENSMMUG00000020053,ENSMMUT00000028199
ENSMMUG00000054789,ENSMMUT00000107740
ENSMMUG00000006435,ENSMMUT00000054722
ENSMMUG00000062165,ENSMMUT00000086658
ENSMMUG00000003604,ENSMMUT00000005104
ENSMMUG00000059487,ENSMMUT00000085599
ENSMMUG00000061457,ENSMMUT00000098232
ENSMMUG00000033226,ENSMMUT00000048960
ENSMMUG00000057581,ENSMMUT00000110351
ENSMMUG00000045851,ENSMMUT00000094027
ENSMMUG00000001213,ENSMMUT00000001720
ENSMMUG00000055706,ENSMMUT00000082608
ENSMMUG00000052558,ENSMMUT00000085112
ENSMMUG00000056304,ENSMMUT00000089156
ENSMMUG00000056608,ENSMMUT00000101704
ENSMMUG00000018815,ENSMMUT00000026457
ENSMMUG00000064381,ENSMMUT00000082333
ENSMMUG00000053901,ENSMMUT00000091621
ENSMMUG00000054596,ENSMMUT00000104057
ENSMMUG00000062644,ENSMMUT00000081644
ENSMMUG00000018102,ENSMMUT00000025427
ENSMMUG00000060086,ENSMMUT00000079965
ENSMMUG00000052284,ENSMMUT00000098736
ENSMMUG00000060119,ENSMMUT00000087300
ENSMMUG00000055720,ENSMMUT00000088156
ENSMMUG00000015951,ENSMMUT00000103449
ENSMMUG00000016876,ENSMMUT00000039382
ENSMMUG00000056880,ENSMMUT00000082969
ENSMMUG00000061616,ENSMMUT00000086665
ENSMMUG00000009601,ENSMMUT00000013397
ENSMMUG00000052177,ENSMMUT00000089553
ENSMMUG00000063643,ENSMMUT00000038430
ENSMMUG00000036363,ENSMMUT00000052097
ENSMMUG00000057482,ENSMMUT00000094182
ENSMMUG00000051025,ENSMMUT00000102184
ENSMMUG00000054342,ENSMMUT00000103587
ENSMMUG00000005902,ENSMMUT00000008258
ENSMMUG00000013181,ENSMMUT00000018489
ENSMMUG00000055900,ENSMMUT00000109691
ENSMMUG00000012209,ENSMMUT00000017104
ENSMMUG00000025302,ENSMMUT00000035003
ENSMMUG00000009997,ENSMMUT00000041175
ENSMMUG00000063466,ENSMMUT00000080255
ENSMMUG00000054374,ENSMMUT00000109746
ENSMMUG00000062757,ENSMMUT00000080616
ENSMMUG00000032960,ENSMMUT00000048694
ENSMMUG00000019467,ENSMMUT00000055849
ENSMMUG00000061730,ENSMMUT00000107694
ENSMMUG00000031445,ENSMMUT00000045302
ENSMMUG00000006397,ENSMMUT00000042823
ENSMMUG00000063412,ENSMMUT00000097620
ENSMMUG00000020771,ENSMMUT00000029216
ENSMMUG00000062027,ENSMMUT00000094530
ENSMMUG00000016623,ENSMMUT00000018232
ENSMMUG00000059705,ENSMMUT00000080269
ENSMMUG00000059546,ENSMMUT00000091666
ENSMMUG00000007100,ENSMMUT00000009908
ENSMMUG00000022291,ENSMMUT00000031362
ENSMMUG00000048019,ENSMMUT00000075280
ENSMMUG00000062773,ENSMMUT00000099282
ENSMMUG00000063399,ENSMMUT00000076781
ENSMMUG00000061204,ENSMMUT00000097611
ENSMMUG00000026456,ENSMMUT00000036157
ENSMMUG00000049871,ENSMMUT00000083570
ENSMMUG00000015614,ENSMMUT00000021904
ENSMMUG00000051689,ENSMMUT00000105205
ENSMMUG00000032559,ENSMMUT00000071376
ENSMMUG00000022867,ENSMMUT00000039200
ENSMMUG00000065344,ENSMMUT00000087790
ENSMMUG00000001267,ENSMMUT00000080627
ENSMMUG00000022794,ENSMMUT00000032074
ENSMMUG00000011015,ENSMMUT00000015398
ENSMMUG00000044172,ENSMMUT00000022430
ENSMMUG00000019970,ENSMMUT00000089280
ENSMMUG00000058901,ENSMMUT00000090390
ENSMMUG00000052883,ENSMMUT00000108987
ENSMMUG00000007598,ENSMMUT00000040507
ENSMMUG00000055889,ENSMMUT00000088029
ENSMMUG00000062880,ENSMMUT00000035202
ENSMMUG00000038085,ENSMMUT00000061943
ENSMMUG00000050095,ENSMMUT00000084871
ENSMMUG00000056004,ENSMMUT00000099214
ENSMMUG00000063340,ENSMMUT00000085488
ENSMMUG00000051016,ENSMMUT00000087467
ENSMMUG00000050744,ENSMMUT00000087655
ENSMMUG00000033207,ENSMMUT00000048941
ENSMMUG00000037398,ENSMMUT00000053132
ENSMMUG00000005537,ENSMMUT00000077533
ENSMMUG00000049714,ENSMMUT00000038431
ENSMMUG00000013889,ENSMMUT00000019498
ENSMMUG00000051264,ENSMMUT00000097598
ENSMMUG00000001061,ENSMMUT00000094006
ENSMMUG00000058394,ENSMMUT00000109791
ENSMMUG00000000111,ENSMMUT00000072046
ENSMMUG00000057061,ENSMMUT00000107798
ENSMMUG00000025348,ENSMMUT00000035049
ENSMMUG00000065288,ENSMMUT00000091552
ENSMMUG00000008176,ENSMMUT00000011420
ENSMMUG00000060480,ENSMMUT00000079557
ENSMMUG00000034264,ENSMMUT00000049998
ENSMMUG00000022319,ENSMMUT00000070518
ENSMMUG00000059195,ENSMMUT00000104386
ENSMMUG00000004594,ENSMMUT00000110270
ENSMMUG00000062351,ENSMMUT00000103060
ENSMMUG00000022667,ENSMMUT00000079183
ENSMMUG00000018100,ENSMMUT00000025433
ENSMMUG00000012670,ENSMMUT00000053973
ENSMMUG00000023612,ENSMMUT00000033217
ENSMMUG00000053815,ENSMMUT00000082299
ENSMMUG00000048414,ENSMMUT00000089271
ENSMMUG00000049465,ENSMMUT00000080937
ENSMMUG00000063146,ENSMMUT00000037621
ENSMMUG00000061983,ENSMMUT00000080024
ENSMMUG00000049999,ENSMMUT00000082136
ENSMMUG00000007745,ENSMMUT00000010856
ENSMMUG00000002155,ENSMMUT00000003044
ENSMMUG00000051725,ENSMMUT00000110312
ENSMMUG00000039762,ENSMMUT00000064245
ENSMMUG00000051834,ENSMMUT00000085875
ENSMMUG00000016317,ENSMMUT00000022912
ENSMMUG00000001389,ENSMMUT00000001969
ENSMMUG00000046171,ENSMMUT00000092620
ENSMMUG00000057259,ENSMMUT00000104607
ENSMMUG00000061938,ENSMMUT00000102386
ENSMMUG00000000169,ENSMMUT00000072762
ENSMMUG00000062262,ENSMMUT00000097381
ENSMMUG00000053766,ENSMMUT00000107432
ENSMMUG00000043738,ENSMMUT00000069840
ENSMMUG00000007559,ENSMMUT00000010567
ENSMMUG00000009662,ENSMMUT00000043797
ENSMMUG00000059102,ENSMMUT00000094431
ENSMMUG00000046904,ENSMMUT00000077883
ENSMMUG00000008178,ENSMMUT00000011421
ENSMMUG00000002243,ENSMMUT00000079158
ENSMMUG00000057009,ENSMMUT00000104916
ENSMMUG00000057413,ENSMMUT00000083005
ENSMMUG00000055323,ENSMMUT00000101790
ENSMMUG00000053278,ENSMMUT00000098529
ENSMMUG00000017057,ENSMMUT00000023979
ENSMMUG00000001197,ENSMMUT00000055143
ENSMMUG00000062222,ENSMMUT00000094910
ENSMMUG00000003150,ENSMMUT00000004464
ENSMMUG00000040968,ENSMMUT00000022180
ENSMMUG00000059045,ENSMMUT00000088123
ENSMMUG00000004479,ENSMMUT00000006347
ENSMMUG00000017145,ENSMMUT00000043278
ENSMMUG00000049279,ENSMMUT00000091162
ENSMMUG00000000680,ENSMMUT00000000978
ENSMMUG00000061308,ENSMMUT00000109229
ENSMMUG00000009377,ENSMMUT00000013100
ENSMMUG00000063344,ENSMMUT00000089887
ENSMMUG00000026883,ENSMMUT00000036584
ENSMMUG00000003473,ENSMMUT00000004916
ENSMMUG00000008134,ENSMMUT00000011363
ENSMMUG00000059998,ENSMMUT00000093801
ENSMMUG00000000002,ENSMMUT00000039649
ENSMMUG00000039520,ENSMMUT00000065407
ENSMMUG00000047361,ENSMMUT00000058107
ENSMMUG00000010325,ENSMMUT00000014446
ENSMMUG00000064498,ENSMMUT00000106302
ENSMMUG00000063987,ENSMMUT00000088820
ENSMMUG00000039535,ENSMMUT00000063501
ENSMMUG00000013109,ENSMMUT00000099912
ENSMMUG00000050851,ENSMMUT00000084200
ENSMMUG00000002152,ENSMMUT00000054492
ENSMMUG00000062958,ENSMMUT00000081436
ENSMMUG00000046886,ENSMMUT00000073251
ENSMMUG00000009526,ENSMMUT00000013292
ENSMMUG00000064092,ENSMMUT00000096973
ENSMMUG00000059253,ENSMMUT00000083235
ENSMMUG00000056329,ENSMMUT00000107869
ENSMMUG00000020005,ENSMMUT00000028117
ENSMMUG00000050469,ENSMMUT00000087920
ENSMMUG00000019496,ENSMMUT00000027391
ENSMMUG00000051675,ENSMMUT00000083375
ENSMMUG00000055728,ENSMMUT00000093936
ENSMMUG00000036220,ENSMMUT00000051954
ENSMMUG00000017408,ENSMMUT00000024485
ENSMMUG00000055484,ENSMMUT00000082756
ENSMMUG00000058174,ENSMMUT00000096756
ENSMMUG00000031309,ENSMMUT00000044905
ENSMMUG00000049380,ENSMMUT00000095309
ENSMMUG00000017159,ENSMMUT00000024124
ENSMMUG00000055011,ENSMMUT00000096842
ENSMMUG00000053671,ENSMMUT00000095053
ENSMMUG00000063107,ENSMMUT00000083796
ENSMMUG00000039203,ENSMMUT00000059076
ENSMMUG00000050687,ENSMMUT00000100954
ENSMMUG00000022248,ENSMMUT00000031295
ENSMMUG00000019423,ENSMMUT00000099134
ENSMMUG00000003997,ENSMMUT00000005663
ENSMMUG00000056800,ENSMMUT00000099148
ENSMMUG00000058831,ENSMMUT00000102114
ENSMMUG00000050339,ENSMMUT00000079477
ENSMMUG00000019368,ENSMMUT00000027200
ENSMMUG00000039961,ENSMMUT00000056737
ENSMMUG00000018962,ENSMMUT00000080376
ENSMMUG00000063711,ENSMMUT00000092515
ENSMMUG00000064522,ENSMMUT00000101144
ENSMMUG00000051569,ENSMMUT00000106300
ENSMMUG00000052542,ENSMMUT00000105842
ENSMMUG00000019172,ENSMMUT00000064553
ENSMMUG00000015794,ENSMMUT00000022181
ENSMMUG00000050930,ENSMMUT00000083198
ENSMMUG00000021701,ENSMMUT00000030533
ENSMMUG00000049785,ENSMMUT00000085997
ENSMMUG00000060791,ENSMMUT00000095341
ENSMMUG00000062960,ENSMMUT00000094817
ENSMMUG00000057225,ENSMMUT00000084403
ENSMMUG00000052156,ENSMMUT00000082145
ENSMMUG00000002955,ENSMMUT00000004185
ENSMMUG00000062419,ENSMMUT00000099066
ENSMMUG00000024061,ENSMMUT00000033762
ENSMMUG00000054208,ENSMMUT00000082863
ENSMMUG00000032005,ENSMMUT00000001649
ENSMMUG00000054876,ENSMMUT00000106187
ENSMMUG00000040268,ENSMMUT00000073841
ENSMMUG00000013493,ENSMMUT00000106596
ENSMMUG00000062763,ENSMMUT00000087426
ENSMMUG00000049254,ENSMMUT00000076593
ENSMMUG00000034625,ENSMMUT00000050359
ENSMMUG00000008855,ENSMMUT00000012384
ENSMMUG00000054280,ENSMMUT00000097348
ENSMMUG00000062420,ENSMMUT00000037729
ENSMMUG00000039585,ENSMMUT00000089786
ENSMMUG00000014394,ENSMMUT00000056988
ENSMMUG00000002745,ENSMMUT00000003901
ENSMMUG00000002154,ENSMMUT00000003040
ENSMMUG00000054331,ENSMMUT00000092387
ENSMMUG00000057357,ENSMMUT00000095020
ENSMMUG00000027051,ENSMMUT00000036752
ENSMMUG00000011442,ENSMMUT00000077596
ENSMMUG00000009660,ENSMMUT00000069092
ENSMMUG00000044345,ENSMMUT00000083891
ENSMMUG00000002183,ENSMMUT00000003084
ENSMMUG00000059696,ENSMMUT00000094871
ENSMMUG00000065026,ENSMMUT00000081741
ENSMMUG00000059622,ENSMMUT00000092055
ENSMMUG00000064320,ENSMMUT00000096996
ENSMMUG00000017200,ENSMMUT00000024181
ENSMMUG00000061612,ENSMMUT00000110136
ENSMMUG00000041491,ENSMMUT00000008976
ENSMMUG00000062554,ENSMMUT00000098828
ENSMMUG00000051441,ENSMMUT00000087637
ENSMMUG00000028295,ENSMMUT00000037909
ENSMMUG00000049900,ENSMMUT00000080060
ENSMMUG00000036385,ENSMMUT00000052119
ENSMMUG00000052099,ENSMMUT00000105852
ENSMMUG00000036655,ENSMMUT00000052389
ENSMMUG00000007743,ENSMMUT00000010844
ENSMMUG00000063958,ENSMMUT00000097287
ENSMMUG00000057563,ENSMMUT00000090036
ENSMMUG00000016077,ENSMMUT00000022610
ENSMMUG00000062709,ENSMMUT00000083362
ENSMMUG00000058846,ENSMMUT00000104922
ENSMMUG00000055340,ENSMMUT00000109465
ENSMMUG00000032974,ENSMMUT00000048708
ENSMMUG00000000975,ENSMMUT00000001392
ENSMMUG00000060314,ENSMMUT00000090287
ENSMMUG00000053657,ENSMMUT00000091618
ENSMMUG00000006515,ENSMMUT00000009132
ENSMMUG00000063668,ENSMMUT00000091777
ENSMMUG00000059816,ENSMMUT00000082651
ENSMMUG00000063160,ENSMMUT00000092622
ENSMMUG00000051126,ENSMMUT00000100968
ENSMMUG00000004337,ENSMMUT00000079437
ENSMMUG00000019958,ENSMMUT00000028052
ENSMMUG00000010054,ENSMMUT00000044608
ENSMMUG00000026087,ENSMMUT00000035788
ENSMMUG00000060850,ENSMMUT00000101782
ENSMMUG00000059801,ENSMMUT00000108726
ENSMMUG00000040549,ENSMMUT00000063007
ENSMMUG00000018632,ENSMMUT00000055644
ENSMMUG00000006441,ENSMMUT00000055549
ENSMMUG00000036115,ENSMMUT00000051849
ENSMMUG00000020055,ENSMMUT00000060448
ENSMMUG00000018531,ENSMMUT00000058813
ENSMMUG00000013115,ENSMMUT00000077212
ENSMMUG00000036545,ENSMMUT00000052279
ENSMMUG00000004489,ENSMMUT00000104322
ENSMMUG00000064244,ENSMMUT00000090264
ENSMMUG00000030571,ENSMMUT00000042878
ENSMMUG00000055352,ENSMMUT00000095181
ENSMMUG00000005925,ENSMMUT00000071540
ENSMMUG00000055540,ENSMMUT00000074747
ENSMMUG00000016774,ENSMMUT00000023566
ENSMMUG00000020806,ENSMMUT00000029273
ENSMMUG00000056176,ENSMMUT00000086074
ENSMMUG00000059071,ENSMMUT00000096360
ENSMMUG00000024433,ENSMMUT00000034134
ENSMMUG00000016879,ENSMMUT00000100104
ENSMMUG00000009548,ENSMMUT00000013324
ENSMMUG00000061577,ENSMMUT00000034193
ENSMMUG00000050693,ENSMMUT00000084844
ENSMMUG00000012457,ENSMMUT00000017463
ENSMMUG00000004498,ENSMMUT00000105520
ENSMMUG00000040409,ENSMMUT00000058298
ENSMMUG00000023513,ENSMMUT00000033077
ENSMMUG00000051167,ENSMMUT00000090443
ENSMMUG00000035513,ENSMMUT00000051247
ENSMMUG00000004604,ENSMMUT00000006512
ENSMMUG00000061548,ENSMMUT00000096573
ENSMMUG00000061748,ENSMMUT00000099856
ENSMMUG00000055353,ENSMMUT00000053629
ENSMMUG00000014370,ENSMMUT00000103442
ENSMMUG00000002637,ENSMMUT00000003759
ENSMMUG00000061202,ENSMMUT00000084534
ENSMMUG00000021986,ENSMMUT00000030936
ENSMMUG00000061427,ENSMMUT00000093975
ENSMMUG00000047155,ENSMMUT00000025493
ENSMMUG00000055368,ENSMMUT00000093361
ENSMMUG00000018071,ENSMMUT00000058681
ENSMMUG00000058643,ENSMMUT00000089367
ENSMMUG00000031594,ENSMMUT00000045722
ENSMMUG00000020004,ENSMMUT00000028116
ENSMMUG00000039133,ENSMMUT00000082091
ENSMMUG00000053852,ENSMMUT00000089317
ENSMMUG00000040943,ENSMMUT00000069171
ENSMMUG00000054164,ENSMMUT00000106356
ENSMMUG00000011040,ENSMMUT00000015433
ENSMMUG00000010440,ENSMMUT00000059655
ENSMMUG00000004592,ENSMMUT00000074639
ENSMMUG00000040070,ENSMMUT00000063802
ENSMMUG00000055190,ENSMMUT00000095088
ENSMMUG00000060932,ENSMMUT00000098027
ENSMMUG00000056586,ENSMMUT00000103216
ENSMMUG00000059904,ENSMMUT00000094425
ENSMMUG00000020838,ENSMMUT00000104480
ENSMMUG00000051415,ENSMMUT00000087027
ENSMMUG00000042850,ENSMMUT00000073307
ENSMMUG00000009375,ENSMMUT00000013098
ENSMMUG00000064095,ENSMMUT00000100180
ENSMMUG00000052569,ENSMMUT00000108473
ENSMMUG00000008568,ENSMMUT00000065508
ENSMMUG00000060944,ENSMMUT00000106296
ENSMMUG00000025419,ENSMMUT00000035120
ENSMMUG00000059104,ENSMMUT00000102841
ENSMMUG00000059006,ENSMMUT00000089586
ENSMMUG00000059872,ENSMMUT00000097184
ENSMMUG00000059712,ENSMMUT00000084233
ENSMMUG00000016509,ENSMMUT00000023189
ENSMMUG00000065154,ENSMMUT00000100752
ENSMMUG00000018371,ENSMMUT00000108393
ENSMMUG00000057301,ENSMMUT00000106021
ENSMMUG00000000173,ENSMMUT00000069784
ENSMMUG00000057238,ENSMMUT00000105389
ENSMMUG00000059241,ENSMMUT00000094309
ENSMMUG00000049850,ENSMMUT00000092745
ENSMMUG00000061621,ENSMMUT00000097742
ENSMMUG00000014240,ENSMMUT00000019983
ENSMMUG00000020409,ENSMMUT00000066776
ENSMMUG00000049517,ENSMMUT00000085530
ENSMMUG00000017440,ENSMMUT00000024528
ENSMMUG00000019095,ENSMMUT00000039645
ENSMMUG00000002651,ENSMMUT00000073725
ENSMMUG00000058050,ENSMMUT00000068737
ENSMMUG00000006391,ENSMMUT00000008966
ENSMMUG00000013056,ENSMMUT00000018323
ENSMMUG00000021165,ENSMMUT00000029775
ENSMMUG00000060139,ENSMMUT00000081339
ENSMMUG00000051565,ENSMMUT00000089737
ENSMMUG00000002721,ENSMMUT00000084528
ENSMMUG00000013830,ENSMMUT00000019413
ENSMMUG00000061224,ENSMMUT00000109644
ENSMMUG00000018123,ENSMMUT00000025458
ENSMMUG00000000113,ENSMMUT00000086655
ENSMMUG00000040816,ENSMMUT00000078682
ENSMMUG00000007741,ENSMMUT00000010842
ENSMMUG00000010185,ENSMMUT00000069546
ENSMMUG00000017280,ENSMMUT00000024290
ENSMMUG00000049498,ENSMMUT00000087369
ENSMMUG00000058252,ENSMMUT00000089398
ENSMMUG00000003376,ENSMMUT00000004772
ENSMMUG00000002954,ENSMMUT00000004183
ENSMMUG00000028538,ENSMMUT00000038128
ENSMMUG00000003201,ENSMMUT00000096692
ENSMMUG00000026289,ENSMMUT00000035990
ENSMMUG00000058437,ENSMMUT00000098840
ENSMMUG00000063027,ENSMMUT00000106841
ENSMMUG00000061435,ENSMMUT00000085958
ENSMMUG00000020448,ENSMMUT00000059183
ENSMMUG00000005948,ENSMMUT00000008328
ENSMMUG00000007341,ENSMMUT00000028263
ENSMMUG00000004954,ENSMMUT00000006987
ENSMMUG00000048379,ENSMMUT00000015557
ENSMMUG00000061584,ENSMMUT00000109963
ENSMMUG00000018726,ENSMMUT00000029208
ENSMMUG00000050406,ENSMMUT00000086603
ENSMMUG00000028440,ENSMMUT00000038039
ENSMMUG00000039937,ENSMMUT00000053533
ENSMMUG00000046625,ENSMMUT00000096194
ENSMMUG00000039311,ENSMMUT00000062960
ENSMMUG00000051480,ENSMMUT00000103246
ENSMMUG00000016186,ENSMMUT00000038908
ENSMMUG00000049450,ENSMMUT00000101064
ENSMMUG00000006617,ENSMMUT00000009256
ENSMMUG00000059684,ENSMMUT00000081320
ENSMMUG00000060069,ENSMMUT00000106580
ENSMMUG00000051376,ENSMMUT00000093742
ENSMMUG00000007678,ENSMMUT00000010755
ENSMMUG00000058310,ENSMMUT00000081392
ENSMMUG00000061642,ENSMMUT00000090618
ENSMMUG00000058255,ENSMMUT00000105525
ENSMMUG00000025113,ENSMMUT00000034814
ENSMMUG00000015783,ENSMMUT00000087304
ENSMMUG00000049799,ENSMMUT00000101813
ENSMMUG00000032938,ENSMMUT00000048672
ENSMMUG00000050043,ENSMMUT00000100125
ENSMMUG00000022154,ENSMMUT00000031175
ENSMMUG00000056696,ENSMMUT00000104578
ENSMMUG00000049621,ENSMMUT00000095849
ENSMMUG00000064944,ENSMMUT00000104975
ENSMMUG00000059790,ENSMMUT00000085853
ENSMMUG00000065112,ENSMMUT00000099861
ENSMMUG00000062847,ENSMMUT00000089101
ENSMMUG00000065237,ENSMMUT00000081760
ENSMMUG00000039419,ENSMMUT00000072691
ENSMMUG00000056125,ENSMMUT00000084639
ENSMMUG00000035423,ENSMMUT00000051157
ENSMMUG00000051944,ENSMMUT00000102152
ENSMMUG00000055109,ENSMMUT00000108295
ENSMMUG00000013170,ENSMMUT00000018475
ENSMMUG00000015589,ENSMMUT00000021865
ENSMMUG00000064703,ENSMMUT00000091295
ENSMMUG00000004000,ENSMMUT00000005670
ENSMMUG00000063330,ENSMMUT00000096160
ENSMMUG00000055094,ENSMMUT00000085871
ENSMMUG00000057658,ENSMMUT00000092916
ENSMMUG00000058657,ENSMMUT00000105599
ENSMMUG00000060169,ENSMMUT00000085188
ENSMMUG00000050431,ENSMMUT00000102771
ENSMMUG00000033133,ENSMMUT00000048867
ENSMMUG00000019949,ENSMMUT00000028037
ENSMMUG00000037425,ENSMMUT00000053159
ENSMMUG00000043421,ENSMMUT00000086673
ENSMMUG00000057732,ENSMMUT00000080262
ENSMMUG00000049942,ENSMMUT00000074140
ENSMMUG00000007773,ENSMMUT00000010890
ENSMMUG00000031367,ENSMMUT00000045081
ENSMMUG00000000115,ENSMMUT00000000166
ENSMMUG00000018816,ENSMMUT00000026456
ENSMMUG00000005125,ENSMMUT00000007226
ENSMMUG00000000171,ENSMMUT00000102126
ENSMMUG00000060775,ENSMMUT00000108356
ENSMMUG00000060194,ENSMMUT00000103706
ENSMMUG00000004184,ENSMMUT00000077910
ENSMMUG00000048303,ENSMMUT00000073808
ENSMMUG00000049309,ENSMMUT00000099085
ENSMMUG00000014133,ENSMMUT00000092493
ENSMMUG00000051020,ENSMMUT00000089961
ENSMMUG00000018469,ENSMMUT00000025961
ENSMMUG00000052010,ENSMMUT00000091514
ENSMMUG00000051580,ENSMMUT00000106525
ENSMMUG00000052888,ENSMMUT00000100481
ENSMMUG00000016948,ENSMMUT00000092213
ENSMMUG00000006492,ENSMMUT00000009101
ENSMMUG00000064600,ENSMMUT00000103345
ENSMMUG00000015835,ENSMMUT00000065140
ENSMMUG00000016899,ENSMMUT00000023737
ENSMMUG00000020795,ENSMMUT00000045738
ENSMMUG00000023598,ENSMMUT00000033198
ENSMMUG00000018385,ENSMMUT00000025836
ENSMMUG00000059486,ENSMMUT00000105790
ENSMMUG00000000670,ENSMMUT00000032260
ENSMMUG00000028253,ENSMMUT00000034674
ENSMMUG00000061251,ENSMMUT00000094564
ENSMMUG00000046788,ENSMMUT00000077571
ENSMMUG00000031051,ENSMMUT00000066319
ENSMMUG00000011999,ENSMMUT00000092772
ENSMMUG00000018799,ENSMMUT00000026433
ENSMMUG00000059041,ENSMMUT00000093315
ENSMMUG00000017886,ENSMMUT00000056909
ENSMMUG00000007860,ENSMMUT00000071176
ENSMMUG00000061929,ENSMMUT00000109017
ENSMMUG00000023315,ENSMMUT00000047171
ENSMMUG00000053560,ENSMMUT00000094648
ENSMMUG00000006857,ENSMMUT00000009590
ENSMMUG00000003378,ENSMMUT00000004776
ENSMMUG00000005312,ENSMMUT00000007479
ENSMMUG00000021515,ENSMMUT00000105690
ENSMMUG00000054355,ENSMMUT00000091803
ENSMMUG00000050221,ENSMMUT00000103667
ENSMMUG00000021764,ENSMMUT00000030625
ENSMMUG00000041043,ENSMMUT00000063483
ENSMMUG00000008253,ENSMMUT00000033485
ENSMMUG00000059817,ENSMMUT00000094236
ENSMMUG00000053875,ENSMMUT00000100578
ENSMMUG00000016023,ENSMMUT00000022527
ENSMMUG00000041138,ENSMMUT00000077661
ENSMMUG00000052566,ENSMMUT00000082288
ENSMMUG00000016187,ENSMMUT00000105527
ENSMMUG00000022119,ENSMMUT00000031118
ENSMMUG00000053254,ENSMMUT00000105654
ENSMMUG00000060864,ENSMMUT00000079670
ENSMMUG00000013695,ENSMMUT00000019232
ENSMMUG00000052724,ENSMMUT00000106431
ENSMMUG00000006392,ENSMMUT00000085733
ENSMMUG00000009205,ENSMMUT00000012873
ENSMMUG00000015305,ENSMMUT00000021457
ENSMMUG00000049828,ENSMMUT00000080191
ENSMMUG00000032884,ENSMMUT00000048618
ENSMMUG00000004843,ENSMMUT00000086148
ENSMMUG00000061028,ENSMMUT00000088822
ENSMMUG00000063773,ENSMMUT00000102063
ENSMMUG00000056944,ENSMMUT00000081636
ENSMMUG00000014888,ENSMMUT00000020889
ENSMMUG00000014184,ENSMMUT00000019902
ENSMMUG00000063218,ENSMMUT00000089996
ENSMMUG00000033962,ENSMMUT00000049696
ENSMMUG00000017669,ENSMMUT00000047824
ENSMMUG00000056560,ENSMMUT00000082307
ENSMMUG00000043883,ENSMMUT00000057362
ENSMMUG00000050212,ENSMMUT00000104428
ENSMMUG00000064950,ENSMMUT00000102951
ENSMMUG00000060266,ENSMMUT00000094816
ENSMMUG00000026635,ENSMMUT00000036336
ENSMMUG00000011658,ENSMMUT00000016333
ENSMMUG00000052854,ENSMMUT00000081357
ENSMMUG00000059853,ENSMMUT00000108102
ENSMMUG00000009789,ENSMMUT00000096285
ENSMMUG00000059951,ENSMMUT00000100322
ENSMMUG00000050764,ENSMMUT00000103866
ENSMMUG00000062499,ENSMMUT00000080031
ENSMMUG00000026447,ENSMMUT00000036148
ENSMMUG00000013113,ENSMMUT00000018394
ENSMMUG00000051113,ENSMMUT00000109392
ENSMMUG00000052559,ENSMMUT00000104526
ENSMMUG00000036692,ENSMMUT00000052426
ENSMMUG00000036654,ENSMMUT00000052388
ENSMMUG00000013892,ENSMMUT00000104883
ENSMMUG00000024469,ENSMMUT00000034170
ENSMMUG00000054722,ENSMMUT00000098504
ENSMMUG00000051005,ENSMMUT00000097352
ENSMMUG00000042052,ENSMMUT00000076770
ENSMMUG00000051101,ENSMMUT00000106275
ENSMMUG00000065182,ENSMMUT00000084796
ENSMMUG00000017883,ENSMMUT00000025131
ENSMMUG00000054757,ENSMMUT00000092375
ENSMMUG00000047813,ENSMMUT00000071672
ENSMMUG00000014916,ENSMMUT00000080931
ENSMMUG00000058539,ENSMMUT00000094913
ENSMMUG00000023514,ENSMMUT00000033078
ENSMMUG00000018996,ENSMMUT00000026698
ENSMMUG00000052263,ENSMMUT00000108516
ENSMMUG00000058354,ENSMMUT00000101087
ENSMMUG00000011956,ENSMMUT00000016742
ENSMMUG00000058002,ENSMMUT00000083442
ENSMMUG00000051209,ENSMMUT00000088033
ENSMMUG00000014689,ENSMMUT00000020595
ENSMMUG00000059569,ENSMMUT00000107412
ENSMMUG00000007004,ENSMMUT00000041765
ENSMMUG00000048978,ENSMMUT00000079143
ENSMMUG00000004314,ENSMMUT00000078645
ENSMMUG00000012782,ENSMMUT00000017932
ENSMMUG00000024624,ENSMMUT00000034325
ENSMMUG00000053259,ENSMMUT00000104402
ENSMMUG00000035560,ENSMMUT00000051294
ENSMMUG00000061533,ENSMMUT00000081689
ENSMMUG00000019590,ENSMMUT00000027512
ENSMMUG00000052851,ENSMMUT00000081552
ENSMMUG00000002037,ENSMMUT00000002882
ENSMMUG00000005961,ENSMMUT00000055396
ENSMMUG00000016511,ENSMMUT00000023192
ENSMMUG00000005751,ENSMMUT00000008077
ENSMMUG00000002774,ENSMMUT00000003938
ENSMMUG00000006615,ENSMMUT00000009255
ENSMMUG00000050543,ENSMMUT00000090805
ENSMMUG00000037981,ENSMMUT00000053377
ENSMMUG00000063528,ENSMMUT00000081916
