HumanEnsembl,Orthologue,OrthoType,PercId
ENSG00000145217,ENSMUSG00000046959,ortholog_one2one,78.7447
ENSG00000145247,ENSMUSG00000029153,ortholog_one2one,84.4156
ENSG00000145287,ENSMUSG00000029322,ortholog_one2one,81.7391
ENSG00000145293,ENSMUSG00000029326,ortholog_one2one,93.1034
ENSG00000145321,ENSMUSG00000035540,ortholog_one2one,77.8481
ENSG00000145332,ENSMUSG00000029312,ortholog_one2one,93.871
ENSG00000145365,ENSMUSG00000046688,ortholog_one2one,76.6304
ENSG00000145388,ENSMUSG00000028114,ortholog_one2one,98.6842
ENSG00000145391,ENSMUSG00000037111,ortholog_one2one,95.3552
ENSG00000145439,ENSMUSG00000031641,ortholog_one2one,86.076
ENSG00000145494,ENSMUSG00000021606,ortholog_one2one,79.0323
ENSG00000145495,ENSMUSG00000039100,ortholog_one2one,97.9121
ENSG00000145545,ENSMUSG00000021594,ortholog_one2one,61.39
ENSG00000145592,ENSMUSG00000041841,ortholog_one2one,100
ENSG00000145604,ENSMUSG00000054115,ortholog_one2one,86.3208
ENSG00000145623,ENSMUSG00000022146,ortholog_one2one,55.1583
ENSG00000145632,ENSMUSG00000021701,ortholog_one2one,96.6423
ENSG00000145649,ENSMUSG00000023132,ortholog_one2one,68.3206
ENSG00000145675,ENSMUSG00000041417,ortholog_one2one,95.9945
ENSG00000145692,ENSMUSG00000074768,ortholog_one2many,94.335
ENSG00000145708,ENSMUSG00000021680,ortholog_one2one,87.2671
ENSG00000145715,ENSMUSG00000021549,ortholog_one2one,95.1289
ENSG00000145725,ENSMUSG00000040648,ortholog_one2one,95.4143
ENSG00000145730,ENSMUSG00000026335,ortholog_one2one,80.9866
ENSG00000145740,ENSMUSG00000021629,ortholog_one2one,94.7712
ENSG00000145743,ENSMUSG00000023965,ortholog_one2one,93.1526
ENSG00000145777,ENSMUSG00000024379,ortholog_one2one,35.8491
ENSG00000145780,ENSMUSG00000033319,ortholog_one2one,99.5138
ENSG00000145781,ENSMUSG00000042705,ortholog_one2one,89.1089
ENSG00000145782,ENSMUSG00000032905,ortholog_one2one,89.2857
ENSG00000145817,ENSMUSG00000024487,ortholog_one2one,92.607
ENSG00000145824,ENSMUSG00000021508,ortholog_one2one,94.9495
ENSG00000145826,ENSMUSG00000021539,ortholog_one2one,82.7815
ENSG00000145833,ENSMUSG00000021500,ortholog_one2one,98.9341
ENSG00000145850,ENSMUSG00000055546,ortholog_one2one,47.3545
ENSG00000145860,ENSMUSG00000019189,ortholog_one2one,93.816
ENSG00000145868,ENSMUSG00000042211,ortholog_one2one,94.3603
ENSG00000145901,ENSMUSG00000020400,ortholog_one2one,83.4906
ENSG00000145907,ENSMUSG00000018583,ortholog_one2one,93.5622
ENSG00000145912,ENSMUSG00000001056,ortholog_one2one,89.5425
ENSG00000145916,ENSMUSG00000001054,ortholog_one2one,97.7099
ENSG00000145919,ENSMUSG00000044502,ortholog_one2many,84.8649
ENSG00000145945,ENSMUSG00000038246,ortholog_one2one,84
ENSG00000145979,ENSMUSG00000021368,ortholog_one2one,90.785
ENSG00000146007,ENSMUSG00000001383,ortholog_one2one,100
ENSG00000146039,ENSMUSG00000021336,ortholog_one2one,78.2696
ENSG00000146063,ENSMUSG00000040365,ortholog_one2one,93.8095
ENSG00000146066,ENSMUSG00000025868,ortholog_one2many,83.0189
ENSG00000146067,ENSMUSG00000021495,ortholog_one2one,85.4015
ENSG00000146083,ENSMUSG00000034928,ortholog_one2one,91.4352
ENSG00000146085,ENSMUSG00000023921,ortholog_one2one,94.8
ENSG00000146147,ENSMUSG00000032355,ortholog_one2one,68.9829
ENSG00000146223,ENSMUSG00000063888,ortholog_one2one,80.7843
ENSG00000146232,ENSMUSG00000023947,ortholog_one2one,82.2715
ENSG00000146233,ENSMUSG00000023963,ortholog_one2one,75.0533
ENSG00000146278,ENSMUSG00000040128,ortholog_one2one,76.4526
ENSG00000146282,ENSMUSG00000028292,ortholog_one2one,86.5052
ENSG00000146386,ENSMUSG00000078453,ortholog_one2one,92.5926
ENSG00000146416,ENSMUSG00000019806,ortholog_one2one,95.3782
ENSG00000146425,ENSMUSG00000095677,ortholog_one2many,93.8053
ENSG00000146433,ENSMUSG00000038141,ortholog_one2one,91.5789
ENSG00000146457,ENSMUSG00000060475,ortholog_one2one,96.2121
ENSG00000146463,ENSMUSG00000042446,ortholog_one2one,94.3798
ENSG00000146476,ENSMUSG00000061759,ortholog_one2one,76.8708
ENSG00000146477,ENSMUSG00000023828,ortholog_one2one,86.6907
ENSG00000146540,ENSMUSG00000053553,ortholog_one2one,61.3402
ENSG00000146574,ENSMUSG00000029617,ortholog_one2many,95.6432
ENSG00000146576,ENSMUSG00000039244,ortholog_one2one,94.6548
ENSG00000146648,ENSMUSG00000020122,ortholog_one2one,90.4959
ENSG00000146674,ENSMUSG00000020427,ortholog_one2one,81.7869
ENSG00000146678,ENSMUSG00000020429,ortholog_one2one,68.3398
ENSG00000146701,ENSMUSG00000019179,ortholog_one2one,94.9704
ENSG00000146729,ENSMUSG00000029432,ortholog_one2one,90.2098
ENSG00000146731,ENSMUSG00000029447,ortholog_one2one,96.6102
ENSG00000146826,ENSMUSG00000036948,ortholog_one2one,96.3793
ENSG00000146830,ENSMUSG00000029714,ortholog_one2one,91.5942
ENSG00000146834,ENSMUSG00000029726,ortholog_one2one,87.373
ENSG00000146859,ENSMUSG00000057137,ortholog_one2one,62.1622
ENSG00000146872,ENSMUSG00000020694,ortholog_one2one,99.3333
ENSG00000147003,ENSMUSG00000015401,ortholog_one2one,84.6847
ENSG00000147027,ENSMUSG00000025666,ortholog_one2one,98.895
ENSG00000147044,ENSMUSG00000031012,ortholog_one2one,99.2441
ENSG00000147065,ENSMUSG00000031207,ortholog_one2one,98.6135
ENSG00000147099,ENSMUSG00000067567,ortholog_one2one,96.2865
ENSG00000147121,ENSMUSG00000055150,ortholog_many2many,25.731
ENSG00000147123,ENSMUSG00000031059,ortholog_one2many,75.817
ENSG00000147130,ENSMUSG00000031310,ortholog_one2one,95.3285
ENSG00000147140,ENSMUSG00000031311,ortholog_one2one,98.9384
ENSG00000147155,ENSMUSG00000031168,ortholog_one2one,77.8261
ENSG00000147164,ENSMUSG00000046032,ortholog_one2one,100
ENSG00000147202,ENSMUSG00000034480,ortholog_one2one,84.9228
ENSG00000147224,ENSMUSG00000031432,ortholog_one2one,100
ENSG00000147274,ENSMUSG00000031134,ortholog_one2one,98.7212
ENSG00000147364,ENSMUSG00000038365,ortholog_one2one,88.2682
ENSG00000147383,ENSMUSG00000031349,ortholog_one2one,83.1099
ENSG00000147400,ENSMUSG00000031347,ortholog_one2one,95.9302
ENSG00000147403,ENSMUSG00000008682,ortholog_one2one,99.5327
ENSG00000147416,ENSMUSG00000006273,ortholog_one2one,99.0215
ENSG00000147419,ENSMUSG00000022035,ortholog_one2one,95.1923
ENSG00000147439,ENSMUSG00000022089,ortholog_one2one,94.4664
ENSG00000147454,ENSMUSG00000034248,ortholog_one2one,91.4201
ENSG00000147459,ENSMUSG00000044447,ortholog_one2one,93.9037
ENSG00000147471,ENSMUSG00000031485,ortholog_one2one,86.5455
ENSG00000147475,ENSMUSG00000031483,ortholog_one2one,97.6401
ENSG00000147526,ENSMUSG00000065954,ortholog_one2one,74.1615
ENSG00000147533,ENSMUSG00000015341,ortholog_one2one,99.2701
ENSG00000147535,ENSMUSG00000031570,ortholog_one2one,85.2273
ENSG00000147548,ENSMUSG00000054823,ortholog_one2one,91.7884
ENSG00000147573,ENSMUSG00000060913,ortholog_one2one,84.854
ENSG00000147576,ENSMUSG00000025911,ortholog_one2one,89.2934
ENSG00000147592,ENSMUSG00000025937,ortholog_one2one,84.0278
ENSG00000147642,ENSMUSG00000022340,ortholog_one2one,85.2187
ENSG00000147647,ENSMUSG00000022304,ortholog_one2one,88.4393
ENSG00000147649,ENSMUSG00000022255,ortholog_one2one,91.0653
ENSG00000147654,ENSMUSG00000022339,ortholog_one2one,97.6526
ENSG00000147669,ENSMUSG00000045996,ortholog_one2one,98.2759
ENSG00000147676,ENSMUSG00000024479,ortholog_one2one,90.9091
ENSG00000147677,ENSMUSG00000022312,ortholog_one2one,97.1591
ENSG00000147684,ENSMUSG00000022354,ortholog_one2one,85.4749
ENSG00000147789,ENSMUSG00000033669,ortholog_one2one,69.3878
ENSG00000147853,ENSMUSG00000024782,ortholog_one2one,92.511
ENSG00000147872,ENSMUSG00000028494,ortholog_one2one,79.8627
ENSG00000147894,ENSMUSG00000028300,ortholog_one2one,98.1289
ENSG00000147955,ENSMUSG00000036078,ortholog_one2one,90.1345
ENSG00000147996,ENSMUSG00000024878,ortholog_one2many,80.2532
ENSG00000148057,ENSMUSG00000050002,ortholog_one2one,73.262
ENSG00000148090,ENSMUSG00000021460,ortholog_one2one,87.3156
ENSG00000148110,ENSMUSG00000038212,ortholog_one2one,90.3162
ENSG00000148120,ENSMUSG00000021458,ortholog_one2one,76.6789
ENSG00000148153,ENSMUSG00000038544,ortholog_one2one,96.1538
ENSG00000148154,ENSMUSG00000028381,ortholog_one2one,98.2234
ENSG00000148180,ENSMUSG00000026879,ortholog_one2one,94.8016
ENSG00000148187,ENSMUSG00000026887,ortholog_one2one,85.1145
ENSG00000148218,ENSMUSG00000028393,ortholog_one2one,89.0909
ENSG00000148229,ENSMUSG00000028394,ortholog_one2one,93.1973
ENSG00000148308,ENSMUSG00000026816,ortholog_one2one,85.3565
ENSG00000148331,ENSMUSG00000039483,ortholog_one2one,89.3112
ENSG00000148334,ENSMUSG00000026820,ortholog_one2one,82.2281
ENSG00000148335,ENSMUSG00000026857,ortholog_one2one,94.1704
ENSG00000148337,ENSMUSG00000039205,ortholog_one2one,64.4766
ENSG00000148339,ENSMUSG00000026819,ortholog_one2one,80
ENSG00000148341,ENSMUSG00000026860,ortholog_one2one,96.7089
ENSG00000148346,ENSMUSG00000026822,ortholog_one2one,62.1212
ENSG00000148358,ENSMUSG00000000194,ortholog_one2one,84.058
ENSG00000148384,ENSMUSG00000026925,ortholog_one2one,77.0186
ENSG00000148396,ENSMUSG00000026924,ortholog_one2one,70.9376
ENSG00000148426,ENSMUSG00000045319,ortholog_one2one,61.6092
ENSG00000148429,ENSMUSG00000039046,ortholog_one2one,81.8841
ENSG00000148450,ENSMUSG00000023094,ortholog_one2one,75.2747
ENSG00000148468,ENSMUSG00000050530,ortholog_one2one,92.1348
ENSG00000148481,ENSMUSG00000026767,ortholog_one2one,95.7303
ENSG00000148484,ENSMUSG00000026727,ortholog_one2one,97.1119
ENSG00000148498,ENSMUSG00000025812,ortholog_one2one,90.17
ENSG00000148572,ENSMUSG00000075000,ortholog_one2one,88.5017
ENSG00000148584,ENSMUSG00000052595,ortholog_one2one,92.3208
ENSG00000148634,ENSMUSG00000020064,ortholog_one2one,96.9495
ENSG00000148655,ENSMUSG00000063458,ortholog_one2one,88.4956
ENSG00000148660,ENSMUSG00000021820,ortholog_one2one,95.7483
ENSG00000148672,ENSMUSG00000021794,ortholog_one2many,97.8495
ENSG00000148688,ENSMUSG00000024800,ortholog_one2one,90.2985
ENSG00000148700,ENSMUSG00000025026,ortholog_one2one,92.2096
ENSG00000148702,ENSMUSG00000025075,ortholog_one2one,77.8571
ENSG00000148719,ENSMUSG00000020109,ortholog_one2one,93.0667
ENSG00000148730,ENSMUSG00000020091,ortholog_one2one,95
ENSG00000148737,ENSMUSG00000024985,ortholog_one2one,94.6688
ENSG00000148803,ENSMUSG00000025466,ortholog_one2one,77.9221
ENSG00000148824,ENSMUSG00000039018,ortholog_one2one,79.0419
ENSG00000148840,ENSMUSG00000055491,ortholog_one2one,75.6611
ENSG00000148841,ENSMUSG00000117975,ortholog_one2one,78.245
ENSG00000148908,ENSMUSG00000030844,ortholog_one2one,92.2652
ENSG00000148935,ENSMUSG00000030498,ortholog_one2one,97.4441
ENSG00000148943,ENSMUSG00000027162,ortholog_one2one,100
ENSG00000148950,ENSMUSG00000042670,ortholog_one2one,93.9759
ENSG00000148965,ENSMUSG00000040017,ortholog_one2one,57.6923
ENSG00000148985,ENSMUSG00000030990,ortholog_one2one,76.1905
ENSG00000149016,ENSMUSG00000071645,ortholog_one2one,78.2609
ENSG00000149084,ENSMUSG00000027195,ortholog_one2one,81.0897
ENSG00000149089,ENSMUSG00000010911,ortholog_one2one,94.2149
ENSG00000149090,ENSMUSG00000027188,ortholog_one2one,90.1389
ENSG00000149100,ENSMUSG00000027170,ortholog_one2one,99.4652
ENSG00000149115,ENSMUSG00000033955,ortholog_one2one,70.5032
ENSG00000149124,ENSMUSG00000063683,ortholog_one2one,72.6351
ENSG00000149136,ENSMUSG00000027067,ortholog_one2one,97.6023
ENSG00000149150,ENSMUSG00000027075,ortholog_one2one,83.542
ENSG00000149177,ENSMUSG00000025314,ortholog_one2one,66.8661
ENSG00000149182,ENSMUSG00000027255,ortholog_one2one,92.5144
ENSG00000149187,ENSMUSG00000005506,ortholog_one2one,99.4163
ENSG00000149196,ENSMUSG00000062797,ortholog_one2one,96.9543
ENSG00000149231,ENSMUSG00000079084,ortholog_one2one,69.4853
ENSG00000149260,ENSMUSG00000035547,ortholog_one2one,92.1875
ENSG00000149269,ENSMUSG00000030774,ortholog_one2one,99.0826
ENSG00000149300,ENSMUSG00000032062,ortholog_one2one,62.6016
ENSG00000149313,ENSMUSG00000025894,ortholog_one2one,90.9385
ENSG00000149357,ENSMUSG00000030842,ortholog_one2one,99.3789
ENSG00000149476,ENSMUSG00000034371,ortholog_one2one,85.3913
ENSG00000149480,ENSMUSG00000071646,ortholog_one2one,98.503
ENSG00000149483,ENSMUSG00000024666,ortholog_one2one,77.1605
ENSG00000149499,ENSMUSG00000071647,ortholog_one2one,93.6384
ENSG00000149532,ENSMUSG00000034820,ortholog_one2one,98.7013
ENSG00000149541,ENSMUSG00000071649,ortholog_one2one,95.8209
ENSG00000149547,ENSMUSG00000062762,ortholog_one2one,98.2353
ENSG00000149564,ENSMUSG00000001946,ortholog_one2one,72.8205
ENSG00000149573,ENSMUSG00000032092,ortholog_one2one,81.3953
ENSG00000149577,ENSMUSG00000034908,ortholog_one2one,95.4327
ENSG00000149582,ENSMUSG00000002032,ortholog_one2one,90.9836
ENSG00000149591,ENSMUSG00000032085,ortholog_one2one,97.0149
ENSG00000149600,ENSMUSG00000056941,ortholog_one2one,88
ENSG00000149657,ENSMUSG00000039108,ortholog_one2one,94.5455
ENSG00000149658,ENSMUSG00000038848,ortholog_one2one,93.9177
ENSG00000149716,ENSMUSG00000031072,ortholog_one2one,77.3723
ENSG00000149742,ENSMUSG00000024757,ortholog_one2many,55.1537
ENSG00000149743,ENSMUSG00000047656,ortholog_one2one,82.2134
ENSG00000149761,ENSMUSG00000037349,ortholog_one2one,82.1782
ENSG00000149781,ENSMUSG00000024965,ortholog_one2one,93.9668
ENSG00000149792,ENSMUSG00000007338,ortholog_one2one,83.1325
ENSG00000149806,ENSMUSG00000038274,ortholog_one2one,97.7444
ENSG00000149809,ENSMUSG00000024799,ortholog_one2one,85.8852
ENSG00000149823,ENSMUSG00000024797,ortholog_one2one,95.7801
ENSG00000149923,ENSMUSG00000030697,ortholog_one2one,100
ENSG00000149925,ENSMUSG00000030695,ortholog_one2many,85.1675
ENSG00000149929,ENSMUSG00000042606,ortholog_one2one,58.0935
ENSG00000149930,ENSMUSG00000059981,ortholog_one2one,62.915
ENSG00000149932,ENSMUSG00000060538,ortholog_one2one,83.75
ENSG00000150316,ENSMUSG00000004096,ortholog_one2one,99.1266
ENSG00000150403,ENSMUSG00000038497,ortholog_one2one,89.5126
ENSG00000150433,ENSMUSG00000032121,ortholog_one2one,80.8696
ENSG00000150456,ENSMUSG00000021951,ortholog_one2one,80.8411
ENSG00000150527,ENSMUSG00000021000,ortholog_one2many,67.9887
ENSG00000150540,ENSMUSG00000026986,ortholog_one2one,83.9041
ENSG00000150593,ENSMUSG00000024975,ortholog_one2one,96.8017
ENSG00000150625,ENSMUSG00000031517,ortholog_one2one,98.9209
ENSG00000150656,ENSMUSG00000056162,ortholog_one2one,77.3176
ENSG00000150712,ENSMUSG00000039458,ortholog_one2one,89.5582
ENSG00000150753,ENSMUSG00000022234,ortholog_one2one,96.3031
ENSG00000150768,ENSMUSG00000000168,ortholog_one2one,85.4714
ENSG00000150776,ENSMUSG00000059820,ortholog_one2one,83.6177
ENSG00000150779,ENSMUSG00000039016,ortholog_one2one,97.5904
ENSG00000150787,ENSMUSG00000032067,ortholog_one2one,81.3793
ENSG00000150867,ENSMUSG00000026737,ortholog_one2one,98.0296
ENSG00000150961,ENSMUSG00000039234,ortholog_one2one,87.9845
ENSG00000150977,ENSMUSG00000029401,ortholog_one2one,72.9858
ENSG00000150991,ENSMUSG00000008348,ortholog_one2one,99.854
ENSG00000151014,ENSMUSG00000023087,ortholog_one2one,79.8144
ENSG00000151090,ENSMUSG00000021779,ortholog_one2one,80.9111
ENSG00000151092,ENSMUSG00000021785,ortholog_one2one,84.5566
ENSG00000151093,ENSMUSG00000021786,ortholog_one2one,84.9673
ENSG00000151131,ENSMUSG00000020255,ortholog_one2one,71.3513
ENSG00000151135,ENSMUSG00000060935,ortholog_one2one,96.5517
ENSG00000151150,ENSMUSG00000069601,ortholog_one2one,37.9941
ENSG00000151151,ENSMUSG00000060733,ortholog_one2one,80.5288
ENSG00000151176,ENSMUSG00000029598,ortholog_one2one,81.1545
ENSG00000151224,ENSMUSG00000037798,ortholog_one2one,96.4557
ENSG00000151233,ENSMUSG00000036197,ortholog_one2one,86.3636
ENSG00000151239,ENSMUSG00000022451,ortholog_one2one,94.8571
ENSG00000151247,ENSMUSG00000028156,ortholog_one2one,98.1567
ENSG00000151276,ENSMUSG00000045095,ortholog_one2one,80.0274
ENSG00000151287,ENSMUSG00000026049,ortholog_one2one,95.1542
ENSG00000151292,ENSMUSG00000073563,ortholog_one2one,97.1491
ENSG00000151327,ENSMUSG00000095595,ortholog_one2many,75.8475
ENSG00000151332,ENSMUSG00000021028,ortholog_one2one,81.9767
ENSG00000151348,ENSMUSG00000027198,ortholog_one2one,95.4039
ENSG00000151366,ENSMUSG00000030647,ortholog_one2one,67.2269
ENSG00000151445,ENSMUSG00000021038,ortholog_one2one,94.7262
ENSG00000151461,ENSMUSG00000043241,ortholog_one2one,96.8553
ENSG00000151465,ENSMUSG00000039128,ortholog_one2one,92.2619
ENSG00000151468,ENSMUSG00000026676,ortholog_one2one,90.3704
ENSG00000151474,ENSMUSG00000026657,ortholog_one2one,94.514
ENSG00000151498,ENSMUSG00000031969,ortholog_one2one,88.9157
ENSG00000151500,ENSMUSG00000035443,ortholog_one2one,82.2222
ENSG00000151502,ENSMUSG00000031988,ortholog_one2one,99.1071
ENSG00000151552,ENSMUSG00000015806,ortholog_one2one,92.6229
ENSG00000151553,ENSMUSG00000033478,ortholog_one2one,92.8105
ENSG00000151611,ENSMUSG00000037022,ortholog_one2one,79.1866
ENSG00000151655,ENSMUSG00000037254,ortholog_one2one,83.9324
ENSG00000151665,ENSMUSG00000024145,ortholog_one2one,87.6712
ENSG00000151689,ENSMUSG00000026102,ortholog_one2one,80.7018
ENSG00000151715,ENSMUSG00000041737,ortholog_one2one,80
ENSG00000151718,ENSMUSG00000031563,ortholog_one2one,86.4933
ENSG00000151726,ENSMUSG00000018796,ortholog_one2one,84.8138
ENSG00000151748,ENSMUSG00000021067,ortholog_one2one,94.2559
ENSG00000151779,ENSMUSG00000020576,ortholog_one2one,85.3648
ENSG00000151876,ENSMUSG00000022184,ortholog_one2one,87.5969
ENSG00000151892,ENSMUSG00000025089,ortholog_one2one,93.3333
ENSG00000151914,ENSMUSG00000026131,ortholog_one2one,79.9309
ENSG00000151923,ENSMUSG00000030846,ortholog_one2one,98.9333
ENSG00000151929,ENSMUSG00000030847,ortholog_one2one,85.0435
ENSG00000151948,ENSMUSG00000049971,ortholog_one2one,84.104
ENSG00000152061,ENSMUSG00000026721,ortholog_one2one,72.1218
ENSG00000152078,ENSMUSG00000028132,ortholog_one2one,76.8061
ENSG00000152102,ENSMUSG00000037503,ortholog_one2one,97.9487
ENSG00000152147,ENSMUSG00000055760,ortholog_one2one,85.6287
ENSG00000152219,ENSMUSG00000027122,ortholog_one2one,92.6923
ENSG00000152234,ENSMUSG00000025428,ortholog_one2one,97.4684
ENSG00000152240,ENSMUSG00000041840,ortholog_one2one,84.1727
ENSG00000152256,ENSMUSG00000006494,ortholog_one2one,91.9725
ENSG00000152284,ENSMUSG00000055799,ortholog_one2one,95.5782
ENSG00000152332,ENSMUSG00000026667,ortholog_one2one,99.284
ENSG00000152382,ENSMUSG00000026563,ortholog_one2one,95.8209
ENSG00000152464,ENSMUSG00000049950,ortholog_one2one,75.9717
ENSG00000152465,ENSMUSG00000026643,ortholog_one2one,95.7831
ENSG00000152484,ENSMUSG00000029640,ortholog_one2one,98.3784
ENSG00000152492,ENSMUSG00000038127,ortholog_one2one,75.9336
ENSG00000152518,ENSMUSG00000045817,ortholog_one2one,88.0567
ENSG00000152520,ENSMUSG00000029647,ortholog_one2one,94.0248
ENSG00000152601,ENSMUSG00000027763,ortholog_one2one,96.3351
ENSG00000152620,ENSMUSG00000022253,ortholog_one2one,92.3077
ENSG00000152683,ENSMUSG00000024069,ortholog_one2one,92.1909
ENSG00000152684,ENSMUSG00000042275,ortholog_one2one,96.8831
ENSG00000152700,ENSMUSG00000020386,ortholog_one2one,98.9899
ENSG00000152767,ENSMUSG00000025555,ortholog_one2one,91.9617
ENSG00000152782,ENSMUSG00000033610,ortholog_one2one,90.8894
ENSG00000152904,ENSMUSG00000021302,ortholog_one2one,93.6667
ENSG00000152944,ENSMUSG00000030291,ortholog_one2one,97.9167
ENSG00000152952,ENSMUSG00000032374,ortholog_one2one,90.6332
ENSG00000152990,ENSMUSG00000029090,ortholog_one2one,92.5814
ENSG00000153029,ENSMUSG00000026471,ortholog_one2one,75.6598
ENSG00000153037,ENSMUSG00000014504,ortholog_one2one,96.5278
ENSG00000153048,ENSMUSG00000008393,ortholog_one2one,97.2789
ENSG00000153066,ENSMUSG00000022498,ortholog_one2one,81.9415
ENSG00000153086,ENSMUSG00000026348,ortholog_one2one,87.2024
ENSG00000153094,ENSMUSG00000027381,ortholog_one2one,86.8687
ENSG00000153130,ENSMUSG00000063253,ortholog_one2one,100
ENSG00000153140,ENSMUSG00000021537,ortholog_one2one,98.8024
ENSG00000153147,ENSMUSG00000031715,ortholog_one2one,97.6236
ENSG00000153179,ENSMUSG00000025795,ortholog_one2one,91.5966
ENSG00000153187,ENSMUSG00000039630,ortholog_one2one,94.303
ENSG00000153201,ENSMUSG00000003226,ortholog_one2one,82.7543
ENSG00000153207,ENSMUSG00000026491,ortholog_one2one,70.5207
ENSG00000153234,ENSMUSG00000026826,ortholog_one2one,99.4983
ENSG00000153250,ENSMUSG00000026970,ortholog_one2one,96.0591
ENSG00000153291,ENSMUSG00000023912,ortholog_one2one,95.0464
ENSG00000153310,ENSMUSG00000022378,ortholog_one2one,99.6914
ENSG00000153339,ENSMUSG00000033382,ortholog_one2one,91.8467
ENSG00000153391,ENSMUSG00000047989,ortholog_one2one,90.625
ENSG00000153443,ENSMUSG00000039568,ortholog_one2one,92.0904
ENSG00000153487,ENSMUSG00000045969,ortholog_one2one,88.8889
ENSG00000153560,ENSMUSG00000009741,ortholog_one2one,94.0741
ENSG00000153561,ENSMUSG00000002222,ortholog_one2one,100
ENSG00000153714,ENSMUSG00000048706,ortholog_one2one,88.1579
ENSG00000153774,ENSMUSG00000031954,ortholog_one2one,83.2776
ENSG00000153786,ENSMUSG00000031823,ortholog_one2one,95.1299
ENSG00000153814,ENSMUSG00000063568,ortholog_one2one,99.5885
ENSG00000153815,ENSMUSG00000034390,ortholog_one2one,98.4476
ENSG00000153823,ENSMUSG00000045658,ortholog_one2one,96.3134
ENSG00000153827,ENSMUSG00000026219,ortholog_one2one,96.3232
ENSG00000153904,ENSMUSG00000028194,ortholog_one2one,93.6842
ENSG00000153936,ENSMUSG00000040151,ortholog_one2one,97.4719
ENSG00000153989,ENSMUSG00000023068,ortholog_one2one,90.4437
ENSG00000154001,ENSMUSG00000021051,ortholog_one2one,99.7859
ENSG00000154114,ENSMUSG00000037287,ortholog_one2one,97.4057
ENSG00000154122,ENSMUSG00000022265,ortholog_one2one,98.374
ENSG00000154124,ENSMUSG00000046034,ortholog_one2one,90.0568
ENSG00000154153,ENSMUSG00000022270,ortholog_one2one,86.9215
ENSG00000154174,ENSMUSG00000022752,ortholog_one2one,93.2566
ENSG00000154222,ENSMUSG00000028582,ortholog_one2one,80.8685
ENSG00000154262,ENSMUSG00000044749,ortholog_one2one,67.718
ENSG00000154274,ENSMUSG00000060512,ortholog_one2one,57.3248
ENSG00000154305,ENSMUSG00000056050,ortholog_one2one,63.87
ENSG00000154473,ENSMUSG00000066979,ortholog_one2one,99.0854
ENSG00000154511,ENSMUSG00000029270,ortholog_one2one,96.9626
ENSG00000154518,ENSMUSG00000018770,ortholog_one2one,95.0704
ENSG00000154582,ENSMUSG00000079658,ortholog_one2one,100
ENSG00000154639,ENSMUSG00000022865,ortholog_one2many,89.863
ENSG00000154640,ENSMUSG00000022863,ortholog_one2one,93.6508
ENSG00000154710,ENSMUSG00000025340,ortholog_one2one,95.723
ENSG00000154719,ENSMUSG00000022889,ortholog_one2one,84.3195
ENSG00000154723,ENSMUSG00000022890,ortholog_one2one,80.5556
ENSG00000154727,ENSMUSG00000008976,ortholog_one2one,96.0352
ENSG00000154734,ENSMUSG00000022893,ortholog_one2one,82.1096
ENSG00000154767,ENSMUSG00000030094,ortholog_one2one,74.3617
ENSG00000154803,ENSMUSG00000032633,ortholog_one2one,92.5734
ENSG00000154813,ENSMUSG00000021905,ortholog_one2one,96.3415
ENSG00000154814,ENSMUSG00000021906,ortholog_one2one,79.8077
ENSG00000154832,ENSMUSG00000024560,ortholog_one2one,96.6463
ENSG00000154845,ENSMUSG00000061950,ortholog_one2one,87.0526
ENSG00000154889,ENSMUSG00000062526,ortholog_one2one,73.7374
ENSG00000154930,ENSMUSG00000027452,ortholog_one2one,86.9376
ENSG00000154945,ENSMUSG00000020864,ortholog_one2one,92.1196
ENSG00000154957,ENSMUSG00000018347,ortholog_one2one,77.9599
ENSG00000154978,ENSMUSG00000037788,ortholog_one2one,89.5349
ENSG00000155008,ENSMUSG00000025525,ortholog_one2one,76.8657
ENSG00000155090,ENSMUSG00000037465,ortholog_one2one,85.2083
ENSG00000155096,ENSMUSG00000037458,ortholog_one2one,95.7589
ENSG00000155097,ENSMUSG00000022295,ortholog_one2one,98.1675
ENSG00000155115,ENSMUSG00000019837,ortholog_one2one,72.3005
ENSG00000155229,ENSMUSG00000025159,ortholog_one2one,90
ENSG00000155252,ENSMUSG00000025178,ortholog_one2one,95.4071
ENSG00000155256,ENSMUSG00000018820,ortholog_one2one,87.8345
ENSG00000155287,ENSMUSG00000040414,ortholog_one2one,97.5275
ENSG00000155304,ENSMUSG00000032932,ortholog_one2one,90.6582
ENSG00000155307,ENSMUSG00000022876,ortholog_one2one,80.1609
ENSG00000155313,ENSMUSG00000022867,ortholog_one2one,93.2444
ENSG00000155324,ENSMUSG00000001700,ortholog_one2one,81.9444
ENSG00000155329,ENSMUSG00000018239,ortholog_one2one,77.0833
ENSG00000155363,ENSMUSG00000002227,ortholog_one2one,91.326
ENSG00000155368,ENSMUSG00000026385,ortholog_one2one,75.8621
ENSG00000155438,ENSMUSG00000026377,ortholog_one2one,59.3857
ENSG00000155506,ENSMUSG00000037331,ortholog_one2one,89.3248
ENSG00000155545,ENSMUSG00000032727,ortholog_one2one,92.5455
ENSG00000155629,ENSMUSG00000025017,ortholog_one2one,84.8447
ENSG00000155659,ENSMUSG00000044206,ortholog_one2one,43.609
