HumanEnsembl,Orthologue,OrthoType,PercId
ENSG00000163939,ENSMMUG00000017361,ortholog_one2one,95.5986
ENSG00000163950,ENSMMUG00000032303,ortholog_one2one,99.2593
ENSG00000163959,ENSMMUG00000022674,ortholog_one2one,93.2353
ENSG00000163993,ENSMMUG00000021887,ortholog_one2one,100
ENSG00000164010,ENSMMUG00000047471,ortholog_one2one,92
ENSG00000164011,ENSMMUG00000055744,ortholog_one2one,93.0159
ENSG00000164022,ENSMMUG00000015759,ortholog_one2one,96.4744
ENSG00000164024,ENSMMUG00000011062,ortholog_one2one,99.4819
ENSG00000164031,ENSMMUG00000006831,ortholog_one2one,99.4723
ENSG00000164032,ENSMMUG00000038454,ortholog_one2one,100
ENSG00000164038,ENSMMUG00000019083,ortholog_one2one,98.5102
ENSG00000164039,ENSMMUG00000019085,ortholog_one2one,99.1837
ENSG00000164040,ENSMMUG00000056828,ortholog_one2one,98.2063
ENSG00000164051,ENSMMUG00000050584,ortholog_one2one,97.0803
ENSG00000164054,ENSMMUG00000010062,ortholog_one2one,92.9167
ENSG00000164056,ENSMMUG00000001848,ortholog_one2one,98.7461
ENSG00000164062,ENSMMUG00000014540,ortholog_one2one,95.082
ENSG00000164068,ENSMMUG00000014564,ortholog_one2one,98.8584
ENSG00000164077,ENSMMUG00000031811,ortholog_one2one,98.018
ENSG00000164089,ENSMMUG00000011903,ortholog_one2one,93.988
ENSG00000164091,ENSMMUG00000008234,ortholog_one2one,100
ENSG00000164104,ENSMMUG00000003187,ortholog_one2one,100
ENSG00000164111,ENSMMUG00000009194,ortholog_one2one,98.75
ENSG00000164117,ENSMMUG00000002331,ortholog_one2one,99.373
ENSG00000164120,ENSMMUG00000020408,ortholog_one2one,98.8722
ENSG00000164128,ENSMMUG00000060090,ortholog_one2one,99.4792
ENSG00000164134,ENSMMUG00000018184,ortholog_one2one,97.5751
ENSG00000164144,ENSMMUG00000018490,ortholog_one2one,99.7319
ENSG00000164162,ENSMMUG00000004432,ortholog_one2one,100
ENSG00000164163,ENSMMUG00000004433,ortholog_one2one,100
ENSG00000164164,ENSMMUG00000004437,ortholog_one2one,98.6535
ENSG00000164168,ENSMMUG00000004977,ortholog_one2one,98.8584
ENSG00000164172,ENSMMUG00000020449,ortholog_one2one,94.6809
ENSG00000164180,ENSMMUG00000009319,ortholog_one2many,93.4292
ENSG00000164182,ENSMMUG00000021813,ortholog_one2one,94.0828
ENSG00000164190,ENSMMUG00000022154,ortholog_one2one,99.3224
ENSG00000164199,ENSMMUG00000018976,ortholog_one2one,96.6223
ENSG00000164209,ENSMMUG00000064835,ortholog_one2one,99.0431
ENSG00000164211,ENSMMUG00000063177,ortholog_one2one,99.512200000000007
ENSG00000164219,ENSMMUG00000005018,ortholog_one2one,99.4695
ENSG00000164237,ENSMMUG00000020113,ortholog_one2one,95.102
ENSG00000164244,ENSMMUG00000008202,ortholog_one2one,98.6517
ENSG00000164253,ENSMMUG00000021361,ortholog_one2one,93.8998
ENSG00000164266,ENSMMUG00000017227,ortholog_one2one,93.6709
ENSG00000164307,ENSMMUG00000002063,ortholog_one2one,96.1743
ENSG00000164308,ENSMMUG00000011043,ortholog_one2one,93.9583
ENSG00000164323,ENSMMUG00000015473,ortholog_one2one,95.3008
ENSG00000164329,ENSMMUG00000020731,ortholog_one2one,99.1736
ENSG00000164331,ENSMMUG00000023513,ortholog_one2one,99.6805
ENSG00000164332,ENSMMUG00000021700,ortholog_one2one,98.4277
ENSG00000164342,ENSMMUG00000021762,ortholog_one2one,95.6858
ENSG00000164344,ENSMMUG00000011633,ortholog_one2one,94.9843
ENSG00000164346,ENSMMUG00000011196,ortholog_one2one,99.2308
ENSG00000164347,ENSMMUG00000019998,ortholog_one2one,96.534
ENSG00000164402,ENSMMUG00000010309,ortholog_one2one,100
ENSG00000164405,ENSMMUG00000051941,ortholog_one2one,84.1463
ENSG00000164406,ENSMMUG00000015638,ortholog_one2one,98.7013
ENSG00000164414,ENSMMUG00000017028,ortholog_one2one,98.2196
ENSG00000164442,ENSMMUG00000029445,ortholog_one2one,99.2593
ENSG00000164463,ENSMMUG00000005909,ortholog_one2one,99.5305
ENSG00000164494,ENSMMUG00000002271,ortholog_one2one,98.7469
ENSG00000164548,ENSMMUG00000006286,ortholog_one2one,100
ENSG00000164587,ENSMMUG00000002848,ortholog_one2one,90.7285
ENSG00000164609,ENSMMUG00000023075,ortholog_one2one,99.3174
ENSG00000164610,ENSMMUG00000002884,ortholog_one2one,97.2851
ENSG00000164615,ENSMMUG00000056880,ortholog_one2one,98.9865
ENSG00000164626,ENSMMUG00000008993,ortholog_one2one,98.5972
ENSG00000164647,ENSMMUG00000011602,ortholog_one2many,98.5251
ENSG00000164654,ENSMMUG00000000853,ortholog_one2one,99.2
ENSG00000164690,ENSMMUG00000062128,ortholog_one2one,96.7533
ENSG00000164741,ENSMMUG00000015144,ortholog_one2one,97.1859
ENSG00000164742,ENSMMUG00000006421,ortholog_one2one,99.2851
ENSG00000164749,ENSMMUG00000002774,ortholog_one2one,99.3407
ENSG00000164751,ENSMMUG00000044796,ortholog_one2one,97.7049
ENSG00000164754,ENSMMUG00000020285,ortholog_one2one,99.8415
ENSG00000164758,ENSMMUG00000002068,ortholog_one2one,100
ENSG00000164761,ENSMMUG00000016485,ortholog_one2one,96.7581
ENSG00000164808,ENSMMUG00000013149,ortholog_one2one,83.0601
ENSG00000164815,ENSMMUG00000012066,ortholog_one2one,96.3218
ENSG00000164823,ENSMMUG00000014518,ortholog_one2one,98.1785
ENSG00000164828,ENSMMUG00000017056,ortholog_one2one,91.9745
ENSG00000164850,ENSMMUG00000007209,ortholog_one2one,98.1333
ENSG00000164880,ENSMMUG00000012548,ortholog_one2one,98.4018
ENSG00000164885,ENSMMUG00000020451,ortholog_one2one,96.2329
ENSG00000164889,ENSMMUG00000020456,ortholog_one2one,98.6301
ENSG00000164896,ENSMMUG00000020459,ortholog_one2one,97.9964
ENSG00000164904,ENSMMUG00000016682,ortholog_one2one,98.5158
ENSG00000164919,ENSMMUG00000000165,ortholog_one2one,88
ENSG00000164924,ENSMMUG00000006489,ortholog_one2one,100
ENSG00000164933,ENSMMUG00000019404,ortholog_one2one,98.4127
ENSG00000164934,ENSMMUG00000019405,ortholog_one2many,97.9775
ENSG00000164944,ENSMMUG00000012981,ortholog_one2one,99.1722
ENSG00000164961,ENSMMUG00000003538,ortholog_one2one,99.6549
ENSG00000164967,ENSMMUG00000031830,ortholog_one2one,100
ENSG00000164970,ENSMMUG00000020773,ortholog_one2one,99.4595
ENSG00000164976,ENSMMUG00000039762,ortholog_one2one,98.1793
ENSG00000164978,ENSMMUG00000051675,ortholog_one2one,97.2789
ENSG00000165006,ENSMMUG00000031826,ortholog_one2one,97.4104
ENSG00000165030,ENSMMUG00000023257,ortholog_one2one,98.9177
ENSG00000165060,ENSMMUG00000000357,ortholog_one2one,92.381
ENSG00000165102,ENSMMUG00000047028,ortholog_one2one,96.8504
ENSG00000165119,ENSMMUG00000018871,ortholog_one2one,100
ENSG00000165140,ENSMMUG00000022536,ortholog_one2many,97.6331
ENSG00000165156,ENSMMUG00000006050,ortholog_one2one,98.8545
ENSG00000165168,ENSMMUG00000013220,ortholog_one2one,96.6667
ENSG00000165169,ENSMMUG00000013221,ortholog_one2one,100
ENSG00000165175,ENSMMUG00000003201,ortholog_one2one,100
ENSG00000165215,ENSMMUG00000001143,ortholog_one2one,95.9091
ENSG00000165219,ENSMMUG00000003668,ortholog_one2one,99.726
ENSG00000165244,ENSMMUG00000060597,ortholog_one2one,99.4286
ENSG00000165269,ENSMMUG00000001545,ortholog_one2many,95.614
ENSG00000165271,ENSMMUG00000000389,ortholog_one2one,96.6841
ENSG00000165272,ENSMMUG00000003314,ortholog_one2one,97.2603
ENSG00000165282,ENSMMUG00000011866,ortholog_one2one,92.011
ENSG00000165283,ENSMMUG00000059191,ortholog_one2one,98.8764
ENSG00000165376,ENSMMUG00000013146,ortholog_one2one,98.2609
ENSG00000165389,ENSMMUG00000049364,ortholog_one2one,100
ENSG00000165406,ENSMMUG00000013437,ortholog_one2one,96.6841
ENSG00000165410,ENSMMUG00000039560,ortholog_one2one,100
ENSG00000165416,ENSMMUG00000016401,ortholog_one2one,92.1922
ENSG00000165417,ENSMMUG00000022122,ortholog_one2one,100
ENSG00000165424,ENSMMUG00000051972,ortholog_one2one,100
ENSG00000165457,ENSMMUG00000010453,ortholog_one2one,96.0784
ENSG00000165458,ENSMMUG00000010451,ortholog_one2one,98.4102
ENSG00000165471,ENSMMUG00000046929,ortholog_one2one,89.5161
ENSG00000165475,ENSMMUG00000004560,ortholog_one2one,79.6238
ENSG00000165476,ENSMMUG00000016850,ortholog_one2one,54.5098
ENSG00000165478,ENSMMUG00000065277,ortholog_one2one,90.3846
ENSG00000165487,ENSMMUG00000011252,ortholog_one2one,94.9309
ENSG00000165494,ENSMMUG00000005029,ortholog_one2one,94.484
ENSG00000165502,ENSMMUG00000008286,ortholog_one2one,99.0566
ENSG00000165507,ENSMMUG00000055586,ortholog_one2one,93.8679
ENSG00000165512,ENSMMUG00000017492,ortholog_one2one,99.1071
ENSG00000165516,ENSMMUG00000029366,ortholog_one2one,99.5074
ENSG00000165525,ENSMMUG00000008214,ortholog_one2one,98.7918
ENSG00000165526,ENSMMUG00000007933,ortholog_one2one,92.5729
ENSG00000165527,ENSMMUG00000041889,ortholog_one2one,81.1429
ENSG00000165533,ENSMMUG00000004612,ortholog_one2one,97.6699
ENSG00000165609,ENSMMUG00000017141,ortholog_one2one,96.8036
ENSG00000165629,ENSMMUG00000009207,ortholog_one2one,98.3222
ENSG00000165630,ENSMMUG00000015071,ortholog_one2one,93.8596
ENSG00000165637,ENSMMUG00000008691,ortholog_one2one,96.2585
ENSG00000165650,ENSMMUG00000053348,ortholog_one2one,93.7608
ENSG00000165660,ENSMMUG00000012501,ortholog_one2one,99.2771
ENSG00000165669,ENSMMUG00000012741,ortholog_one2one,96.9957
ENSG00000165678,ENSMMUG00000018572,ortholog_one2one,97.3913
ENSG00000165682,ENSMMUG00000002955,ortholog_one2one,93.4498
ENSG00000165688,ENSMMUG00000003098,ortholog_one2one,97.7143
ENSG00000165689,ENSMMUG00000003089,ortholog_one2one,97.0115
ENSG00000165704,ENSMMUG00000008303,ortholog_one2one,100
ENSG00000165716,ENSMMUG00000049689,ortholog_one2one,98.6079
ENSG00000165732,ENSMMUG00000008985,ortholog_one2one,97.8289
ENSG00000165792,ENSMMUG00000003157,ortholog_one2one,94.5175
ENSG00000165795,ENSMMUG00000020747,ortholog_one2one,94.6092
ENSG00000165801,ENSMMUG00000006457,ortholog_one2one,96.05
ENSG00000165802,ENSMMUG00000019605,ortholog_one2one,99.434
ENSG00000165819,ENSMMUG00000062638,ortholog_one2one,99.6552
ENSG00000165828,ENSMMUG00000023035,ortholog_one2one,76.1589
ENSG00000165832,ENSMMUG00000001902,ortholog_one2one,97.9943
ENSG00000165861,ENSMMUG00000005140,ortholog_one2one,99.3565
ENSG00000165879,ENSMMUG00000030511,ortholog_one2one,97.491
ENSG00000165898,ENSMMUG00000050430,ortholog_one2one,97.4026
ENSG00000165914,ENSMMUG00000000321,ortholog_one2one,99.7627
ENSG00000165915,ENSMMUG00000015607,ortholog_one2one,96.7655
ENSG00000165916,ENSMMUG00000015611,ortholog_one2one,99.7722
ENSG00000165934,ENSMMUG00000000699,ortholog_one2one,99.8721
ENSG00000165943,ENSMMUG00000044581,ortholog_one2one,97.7208
ENSG00000165959,ENSMMUG00000000681,ortholog_one2one,88.8224
ENSG00000165983,ENSMMUG00000016063,ortholog_one2one,93.1232
ENSG00000165997,ENSMMUG00000007453,ortholog_one2one,100
ENSG00000166002,ENSMMUG00000040519,ortholog_one2one,100
ENSG00000166016,ENSMMUG00000058619,ortholog_one2one,99.4146
ENSG00000166024,ENSMMUG00000010281,ortholog_one2one,92.8021
ENSG00000166033,ENSMMUG00000056637,ortholog_one2one,99.375
ENSG00000166035,ENSMMUG00000009566,ortholog_one2one,95.3908
ENSG00000166037,ENSMMUG00000014796,ortholog_one2one,94.6
ENSG00000166123,ENSMMUG00000003288,ortholog_one2one,88.9101
ENSG00000166126,ENSMMUG00000039505,ortholog_one2one,77.2627
ENSG00000166128,ENSMMUG00000013460,ortholog_one2one,88.8889
ENSG00000166136,ENSMMUG00000006636,ortholog_one2many,93.0107
ENSG00000166140,ENSMMUG00000001723,ortholog_one2one,94.0552
ENSG00000166148,ENSMMUG00000000549,ortholog_one2one,94.0191
ENSG00000166164,ENSMMUG00000003119,ortholog_one2one,99.0783
ENSG00000166165,ENSMMUG00000049145,ortholog_one2one,66.1417
ENSG00000166166,ENSMMUG00000007673,ortholog_one2one,98.6159
ENSG00000166169,ENSMMUG00000006747,ortholog_one2one,97.0435
ENSG00000166170,ENSMMUG00000017005,ortholog_one2one,98.8814
ENSG00000166173,ENSMMUG00000004429,ortholog_one2one,99.389
ENSG00000166181,ENSMMUG00000008827,ortholog_one2one,100
ENSG00000166183,ENSMMUG00000014295,ortholog_one2one,93.5428
ENSG00000166197,ENSMMUG00000001183,ortholog_one2one,94.4206
ENSG00000166199,ENSMMUG00000017294,ortholog_one2one,97.9021
ENSG00000166200,ENSMMUG00000009838,ortholog_one2many,100
ENSG00000166224,ENSMMUG00000009800,ortholog_one2one,99.6479
ENSG00000166225,ENSMMUG00000010819,ortholog_one2one,99.8031
ENSG00000166228,ENSMMUG00000008789,ortholog_one2one,100
ENSG00000166260,ENSMMUG00000010548,ortholog_one2one,92.3913
ENSG00000166266,ENSMMUG00000001800,ortholog_one2one,92.6923
ENSG00000166272,ENSMMUG00000052989,ortholog_one2one,94.2149
ENSG00000166275,ENSMMUG00000007660,ortholog_one2one,99.0566
ENSG00000166289,ENSMMUG00000011373,ortholog_one2one,98.9247
ENSG00000166295,ENSMMUG00000015600,ortholog_one2one,100
ENSG00000166311,ENSMMUG00000007717,ortholog_one2one,96.8304
ENSG00000166326,ENSMMUG00000004332,ortholog_one2one,96.5116
ENSG00000166333,ENSMMUG00000007741,ortholog_one2one,100
ENSG00000166337,ENSMMUG00000007743,ortholog_one2one,98.6239
ENSG00000166340,ENSMMUG00000007745,ortholog_one2one,98.4014
ENSG00000166347,ENSMMUG00000013607,ortholog_one2one,76.1194
ENSG00000166352,ENSMMUG00000018269,ortholog_one2one,89.5928
ENSG00000166377,ENSMMUG00000021792,ortholog_one2one,98.6051
ENSG00000166387,ENSMMUG00000019751,ortholog_one2one,95.5479
ENSG00000166391,ENSMMUG00000000506,ortholog_one2one,97.6048
ENSG00000166401,ENSMMUG00000022873,ortholog_one2one,97.3262
ENSG00000166411,ENSMMUG00000011838,ortholog_one2one,99.7268
ENSG00000166415,ENSMMUG00000001242,ortholog_one2one,95.6443
ENSG00000166444,ENSMMUG00000021830,ortholog_one2one,96.2181
ENSG00000166452,ENSMMUG00000001994,ortholog_one2one,95.7143
ENSG00000166471,ENSMMUG00000005639,ortholog_one2one,97.2509
ENSG00000166477,ENSMMUG00000002346,ortholog_one2one,99.3994
ENSG00000166479,ENSMMUG00000017728,ortholog_one2one,98.4582
ENSG00000166482,ENSMMUG00000008538,ortholog_one2one,99.2157
ENSG00000166483,ENSMMUG00000008759,ortholog_one2one,99.3808
ENSG00000166507,ENSMMUG00000022976,ortholog_one2one,99.4337
ENSG00000166526,ENSMMUG00000004021,ortholog_one2one,91.4798
ENSG00000166529,ENSMMUG00000014082,ortholog_one2one,97.6744
ENSG00000166548,ENSMMUG00000000029,ortholog_one2one,93.5849
ENSG00000166557,ENSMMUG00000016164,ortholog_one2one,97.235
ENSG00000166562,ENSMMUG00000004408,ortholog_one2one,92.1875
ENSG00000166575,ENSMMUG00000010229,ortholog_one2one,98.9083
ENSG00000166582,ENSMMUG00000004896,ortholog_one2one,95.9559
ENSG00000166595,ENSMMUG00000010919,ortholog_one2one,98.773
ENSG00000166598,ENSMMUG00000023469,ortholog_one2one,99.7509
ENSG00000166619,ENSMMUG00000044552,ortholog_one2one,100
ENSG00000166681,ENSMMUG00000049154,ortholog_one2one,100
ENSG00000166685,ENSMMUG00000001266,ortholog_one2one,98.4694
ENSG00000166689,ENSMMUG00000017628,ortholog_one2one,98.8198
ENSG00000166734,ENSMMUG00000006676,ortholog_one2one,84.4037
ENSG00000166741,ENSMMUG00000007086,ortholog_one2one,96.9697
ENSG00000166747,ENSMMUG00000010878,ortholog_one2one,100
ENSG00000166794,ENSMMUG00000045241,ortholog_one2one,100
ENSG00000166797,ENSMMUG00000014004,ortholog_one2one,100
ENSG00000166801,ENSMMUG00000010274,ortholog_one2one,89.689
ENSG00000166816,ENSMMUG00000022037,ortholog_one2one,96.9008
ENSG00000166819,ENSMMUG00000017746,ortholog_one2one,94.8276
ENSG00000166821,ENSMMUG00000051701,ortholog_one2one,91.0931
ENSG00000166825,ENSMMUG00000014983,ortholog_one2one,94.9328
ENSG00000166831,ENSMMUG00000013270,ortholog_one2one,97.1292
ENSG00000166848,ENSMMUG00000005756,ortholog_one2one,99.2481
ENSG00000166855,ENSMMUG00000006714,ortholog_one2many,99.3681
ENSG00000166886,ENSMMUG00000017525,ortholog_one2one,99.619
ENSG00000166887,ENSMMUG00000014511,ortholog_one2one,99.3143
ENSG00000166888,ENSMMUG00000017527,ortholog_one2one,94.5691
ENSG00000166889,ENSMMUG00000017287,ortholog_one2one,98.4416
ENSG00000166902,ENSMMUG00000022319,ortholog_one2one,96.8128
ENSG00000166908,ENSMMUG00000001179,ortholog_one2one,98.8124
ENSG00000166927,ENSMMUG00000040935,ortholog_one2one,93.3333
ENSG00000166938,ENSMMUG00000003693,ortholog_one2one,98.0076
ENSG00000166971,ENSMMUG00000008657,ortholog_one2one,100
ENSG00000166974,ENSMMUG00000017662,ortholog_one2one,99.3884
ENSG00000166986,ENSMMUG00000011277,ortholog_one2one,98
ENSG00000166987,ENSMMUG00000011289,ortholog_one2one,98.9033
ENSG00000167074,ENSMMUG00000005221,ortholog_one2one,100
ENSG00000167081,ENSMMUG00000013763,ortholog_one2one,100
ENSG00000167085,ENSMMUG00000000156,ortholog_one2one,100
ENSG00000167088,ENSMMUG00000051922,ortholog_one2one,96.6387
ENSG00000167107,ENSMMUG00000017236,ortholog_one2one,93.9837
ENSG00000167110,ENSMMUG00000022967,ortholog_one2one,96.1127
ENSG00000167112,ENSMMUG00000014146,ortholog_one2one,92.4471
ENSG00000167113,ENSMMUG00000014147,ortholog_one2one,95.0943
ENSG00000167114,ENSMMUG00000014148,ortholog_one2one,97.9782
ENSG00000167118,ENSMMUG00000018612,ortholog_one2one,77.2277
ENSG00000167130,ENSMMUG00000032030,ortholog_one2one,98.7395
ENSG00000167202,ENSMMUG00000009907,ortholog_one2one,84.9429
ENSG00000167220,ENSMMUG00000010999,ortholog_one2one,98.0695
ENSG00000167257,ENSMMUG00000002067,ortholog_one2one,98.4353
ENSG00000167258,ENSMMUG00000021350,ortholog_one2one,98.0537
ENSG00000167280,ENSMMUG00000023027,ortholog_one2one,94.751
ENSG00000167302,ENSMMUG00000003291,ortholog_one2one,94.6037
ENSG00000167306,ENSMMUG00000003041,ortholog_one2one,98.3766
ENSG00000167323,ENSMMUG00000003958,ortholog_one2one,95.1117
ENSG00000167325,ENSMMUG00000003962,ortholog_one2one,98.8636
ENSG00000167363,ENSMMUG00000029767,ortholog_one2one,98.0583
ENSG00000167380,ENSMMUG00000047704,ortholog_one2one,96.264
ENSG00000167460,ENSMMUG00000047203,ortholog_one2one,96.371
ENSG00000167461,ENSMMUG00000056960,ortholog_one2one,100
ENSG00000167468,ENSMMUG00000028946,ortholog_one2one,98.9848
ENSG00000167470,ENSMMUG00000022100,ortholog_one2one,99.0215
ENSG00000167491,ENSMMUG00000003164,ortholog_one2one,98.5804
ENSG00000167508,ENSMMUG00000014326,ortholog_one2one,95.75
ENSG00000167515,ENSMMUG00000053471,ortholog_one2one,94.2446
ENSG00000167522,ENSMMUG00000017161,ortholog_one2one,93.8415
ENSG00000167526,ENSMMUG00000017928,ortholog_one2one,98.5782
ENSG00000167536,ENSMMUG00000021553,ortholog_one2many,97.3475
ENSG00000167543,ENSMMUG00000003866,ortholog_one2one,87.5318
ENSG00000167552,ENSMMUG00000021081,ortholog_one2one,99.7783
ENSG00000167553,ENSMMUG00000009788,ortholog_one2one,100
ENSG00000167565,ENSMMUG00000020685,ortholog_one2one,98.9796
ENSG00000167566,ENSMMUG00000006255,ortholog_one2one,98.051
ENSG00000167578,ENSMMUG00000004813,ortholog_one2many,100
ENSG00000167588,ENSMMUG00000006532,ortholog_one2one,97.7077
ENSG00000167601,ENSMMUG00000009145,ortholog_one2one,97.9866
ENSG00000167615,ENSMMUG00000021629,ortholog_one2one,93.25
ENSG00000167632,ENSMMUG00000048066,ortholog_one2one,76.3066
ENSG00000167635,ENSMMUG00000028785,ortholog_one2one,100
ENSG00000167642,ENSMMUG00000002158,ortholog_one2one,96.0317
ENSG00000167645,ENSMMUG00000028771,ortholog_one2one,90.7643
ENSG00000167671,ENSMMUG00000016709,ortholog_one2one,94.7846
ENSG00000167674,ENSMMUG00000028925,ortholog_one2one,94.9329
ENSG00000167676,ENSMMUG00000022656,ortholog_one2one,76.0759
ENSG00000167685,ENSMMUG00000017498,ortholog_one2one,96.0245
ENSG00000167699,ENSMMUG00000011417,ortholog_one2one,97.651
ENSG00000167701,ENSMMUG00000015585,ortholog_one2one,97.379
ENSG00000167702,ENSMMUG00000002661,ortholog_one2one,97.598
ENSG00000167716,ENSMMUG00000002380,ortholog_one2one,97.3725
ENSG00000167721,ENSMMUG00000017519,ortholog_one2one,97.5124
ENSG00000167740,ENSMMUG00000042657,ortholog_one2one,95.8333
ENSG00000167766,ENSMMUG00000023272,ortholog_one2one,85.0775
ENSG00000167778,ENSMMUG00000000329,ortholog_one2one,100
ENSG00000167779,ENSMMUG00000051123,ortholog_one2one,95.4167
ENSG00000167797,ENSMMUG00000057395,ortholog_one2one,99.2064
ENSG00000167799,ENSMMUG00000042611,ortholog_one2one,95.7627
ENSG00000167842,ENSMMUG00000046195,ortholog_one2one,99.0244
ENSG00000167862,ENSMMUG00000006925,ortholog_one2many,94.6602
ENSG00000167863,ENSMMUG00000011647,ortholog_one2many,96.8944
ENSG00000167881,ENSMMUG00000001795,ortholog_one2one,98.7241
ENSG00000167900,ENSMMUG00000021867,ortholog_one2one,98.7179
ENSG00000167904,ENSMMUG00000005477,ortholog_one2one,98.7654
ENSG00000167910,ENSMMUG00000006543,ortholog_one2one,96.4286
ENSG00000167925,ENSMMUG00000006407,ortholog_one2one,94.9057
ENSG00000167930,ENSMMUG00000000599,ortholog_one2one,94.5652
ENSG00000167964,ENSMMUG00000002843,ortholog_one2one,92.9688
ENSG00000167965,ENSMMUG00000019232,ortholog_one2one,99.3865
ENSG00000167967,ENSMMUG00000019235,ortholog_one2one,91.9643
ENSG00000167969,ENSMMUG00000019237,ortholog_one2one,88.7417
ENSG00000167977,ENSMMUG00000015942,ortholog_one2one,85.4701
ENSG00000167978,ENSMMUG00000018858,ortholog_one2one,98.1468
ENSG00000167985,ENSMMUG00000015281,ortholog_one2one,98.7952
ENSG00000167986,ENSMMUG00000002691,ortholog_one2one,98.9474
ENSG00000167987,ENSMMUG00000015019,ortholog_one2one,95.2113
ENSG00000167992,ENSMMUG00000002688,ortholog_one2one,95.7068
ENSG00000167996,ENSMMUG00000015146,ortholog_one2many,99.4536
ENSG00000168000,ENSMMUG00000014363,ortholog_one2one,98.4848
ENSG00000168002,ENSMMUG00000014368,ortholog_one2one,97.6744
ENSG00000168003,ENSMMUG00000020354,ortholog_one2one,96.0302
ENSG00000168010,ENSMMUG00000001293,ortholog_one2one,91.5994
ENSG00000168028,ENSMMUG00000022965,ortholog_one2many,99.661
ENSG00000168036,ENSMMUG00000014627,ortholog_one2one,100
ENSG00000168040,ENSMMUG00000054645,ortholog_one2one,94.2308
ENSG00000168061,ENSMMUG00000031168,ortholog_one2one,96.648
ENSG00000168066,ENSMMUG00000022606,ortholog_one2one,100
ENSG00000168092,ENSMMUG00000002050,ortholog_one2one,100
ENSG00000168118,ENSMMUG00000017720,ortholog_one2one,86.6973
ENSG00000168137,ENSMMUG00000003943,ortholog_one2one,98.1969
ENSG00000168140,ENSMMUG00000044344,ortholog_one2one,95.6909
ENSG00000168175,ENSMMUG00000048372,ortholog_one2one,97.9592
ENSG00000168209,ENSMMUG00000055226,ortholog_one2one,97.8448
ENSG00000168214,ENSMMUG00000015828,ortholog_one2one,98.9733
ENSG00000168216,ENSMMUG00000005573,ortholog_one2one,99.2593
ENSG00000168234,ENSMMUG00000004343,ortholog_one2one,93.482
ENSG00000168237,ENSMMUG00000016971,ortholog_one2one,97.1319
ENSG00000168246,ENSMMUG00000052139,ortholog_one2one,100
ENSG00000168256,ENSMMUG00000014275,ortholog_one2one,100
ENSG00000168259,ENSMMUG00000043523,ortholog_one2one,99.1903
ENSG00000168264,ENSMMUG00000049832,ortholog_one2one,99.4889
ENSG00000168275,ENSMMUG00000021702,ortholog_one2one,94.8387
ENSG00000168282,ENSMMUG00000008285,ortholog_one2one,96.868
ENSG00000168283,ENSMMUG00000000881,ortholog_one2one,100
ENSG00000168286,ENSMMUG00000013240,ortholog_one2one,96.4968
ENSG00000168288,ENSMMUG00000005633,ortholog_one2one,98.6487
ENSG00000168291,ENSMMUG00000015672,ortholog_one2one,88.8579
ENSG00000168297,ENSMMUG00000006432,ortholog_one2one,99.1349
ENSG00000168301,ENSMMUG00000031896,ortholog_one2one,100
ENSG00000168306,ENSMMUG00000006229,ortholog_one2one,96.0352
ENSG00000168310,ENSMMUG00000015087,ortholog_one2one,99.7135
ENSG00000168385,ENSMMUG00000004736,ortholog_one2one,100
ENSG00000168386,ENSMMUG00000002945,ortholog_one2one,97.8992
ENSG00000168393,ENSMMUG00000008049,ortholog_one2one,95.7547
ENSG00000168394,ENSMMUG00000011301,ortholog_one2one,89.3048
ENSG00000168397,ENSMMUG00000008047,ortholog_one2one,93.6387
ENSG00000168438,ENSMMUG00000008182,ortholog_one2one,99.6546
ENSG00000168439,ENSMMUG00000012953,ortholog_one2one,99.0792
ENSG00000168476,ENSMMUG00000059519,ortholog_one2one,97.2763
ENSG00000168477,ENSMMUG00000000758,ortholog_one2one,89.7738
ENSG00000168488,ENSMMUG00000003298,ortholog_one2one,97.1163
ENSG00000168496,ENSMMUG00000006657,ortholog_one2one,99.2105
ENSG00000168497,ENSMMUG00000011574,ortholog_one2one,96
ENSG00000168509,ENSMMUG00000016054,ortholog_one2one,98.1221
ENSG00000168517,ENSMMUG00000000713,ortholog_one2one,97.5524
ENSG00000168538,ENSMMUG00000023651,ortholog_one2one,97.3522
ENSG00000168564,ENSMMUG00000002004,ortholog_one2one,98.1034
ENSG00000168569,ENSMMUG00000023094,ortholog_one2one,94.0594
ENSG00000168575,ENSMMUG00000020186,ortholog_one2one,99.5399
ENSG00000168591,ENSMMUG00000019920,ortholog_one2one,98.1308
ENSG00000168615,ENSMMUG00000006033,ortholog_one2one,92.9182
ENSG00000168653,ENSMMUG00000010773,ortholog_one2many,91.5094
ENSG00000168685,ENSMMUG00000001676,ortholog_one2one,96.9499
ENSG00000168701,ENSMMUG00000020263,ortholog_one2one,99.422
ENSG00000168710,ENSMMUG00000022715,ortholog_one2one,100
ENSG00000168724,ENSMMUG00000000446,ortholog_one2one,97.7401
ENSG00000168758,ENSMMUG00000007596,ortholog_one2one,97.3589
ENSG00000168792,ENSMMUG00000019670,ortholog_one2one,95.9402
ENSG00000168795,ENSMMUG00000017894,ortholog_one2one,99.5569
ENSG00000168818,ENSMMUG00000020204,ortholog_one2one,99.7015
ENSG00000168827,ENSMMUG00000004961,ortholog_one2one,97.0706
